delta,y
-62.150037058036744,0.0
-62.150943473621226,-263827.98244238924
-62.15184988920569,-403101.6276712599
-62.152756304790174,-135785.30047727516
-62.153662720374655,136143.20034627896
-62.15456913595912,0.0
-62.1554755515436,-44331.84725884441
-62.156381967128084,179870.7939986498
-62.15728838271255,379220.5243637576
-62.15819479829703,206860.6901661707
-62.15910121388151,0.0
-62.160007629465994,-162812.02033901354
-62.16091404505046,-173114.96189227188
-62.16182046063494,-335693.37004635204
-62.16272687621942,-361989.0708934502
-62.16363329180389,0.0
-62.16453970738837,598194.5594430165
-62.16544612297285,791146.2989752013
-62.16635253855732,957427.5754117724
-62.1672589541418,1462866.5683047352
-62.16816536972628,1902030.2094657347
-62.16907178531076,1857853.6807873892
-62.16997820089523,1694545.9854677105
-62.17088461647971,1808149.9420149755
-62.17179103206419,1831050.9689022778
-62.17269744764866,1406249.169806812
-62.17360386323314,1006870.371977468
-62.17451027881762,1132499.1554845218
-62.17541669440209,1429765.894051155
-62.17632310998657,1469832.1538905716
-62.17722952557105,1640870.540929474
-62.17813594115553,2382118.23463693
-62.17904235674,3288934.990368069
-62.17994877232448,3870252.028838707
-62.18085518790896,4422599.504015143
-62.18176160349343,5258520.547446307
-62.18266801907791,5882208.420946044
-62.18357443466239,5868335.0100788865
-62.18448085024687,5741721.232720925
-62.18538726583134,6034922.7076647235
-62.18629368141582,6310981.717171125
-62.1872000970003,6083398.894707081
-62.18810651258477,5825571.868148087
-62.18901292816925,6061261.972924819
-62.18991934375373,6349302.132207881
-62.190825759338196,6207899.0865904875
-62.19173217492268,6133285.913290125
-62.19263859050716,6638335.3466728125
-62.19354500609164,7217141.654191872
-62.194451421676106,7353184.278693504
-62.19535783726059,7589226.915305115
-62.19626425284507,8478258.915654685
-62.197170668429536,9475656.60001809
-62.19807708401402,10032223.026656633
-62.1989834995985,10752098.392710324
-62.199889915182965,12263328.514553789
-62.200796330767446,14002606.256616961
-62.20170274635193,15360435.572784537
-62.20260916193641,16926230.601449996
-62.203515577520875,19302727.965902686
-62.204421993105356,21824283.14304983
-62.20532840868984,23805830.346473914
-62.206234824274304,25906764.163306527
-62.207141239858785,28852729.49674248
-62.208047655443266,31957646.29892048
-62.20895407102773,34296952.8896707
-62.209860486612214,36119066.18145345
-62.210766902196696,37722795.04362785
-62.21167331778118,38342745.96120399
-62.212579733365644,37673326.05787273
-62.213486148950125,37058242.02789117
-62.214392564534606,37583272.568067595
-62.21529898011907,38498630.90891081
-62.216205395703554,39124802.7402355
-62.217111811288035,40573008.28666032
-62.2180182268725,43746664.815568626
-62.21892464245698,47454464.47371662
-62.219831058041464,50514050.60801298
-62.220737473625945,53873858.07544057
-62.22164388921041,58550570.391474746
-62.22255030479489,63484406.246075846
-62.223456720379374,67761192.8637245
-62.22436313596384,72849346.53864959
-62.22526955154832,80119533.38658768
-62.226175967132804,88368742.36834478
-62.22708238271727,96502071.78625813
-62.22798879830175,106270683.04598522
-62.22889521388623,119415356.99778873
-62.229801629470714,134713883.56871074
-62.23070804505518,151104454.68644562
-62.23161446063966,170898757.50671908
-62.23252087622414,196394862.1262825
-62.23342729180861,226645271.9601629
-62.23433370739309,261738453.31095165
-62.23524012297757,306669711.5712662
-62.23614653856204,366377573.7165981
-62.23705295414652,441446918.3661682
-62.237959369731,534587296.929522
-62.23886578531548,656407413.6563708
-62.23977220089995,817942940.8548803
-62.24067861648443,1023815063.532348
-62.24158503206891,1280272221.1247997
-62.24249144765338,1594926513.3715913
-62.24339786323786,1942140247.2110698
-62.24430427882234,2229732815.36413
-62.24521069440681,2334274918.9590306
-62.24611710999129,2196573356.366676
-62.24702352557577,1877292025.2640932
-62.24792994116025,1506084655.3531065
-62.24883635674472,1182461522.6852005
-62.2497427723292,932772033.4778755
-62.25064918791368,742252824.4177433
-62.25155560349815,596350717.945677
-62.25246201908263,486899367.48468286
-62.25336843466711,403293040.25037664
-62.254274850251576,335565061.11332166
-62.25518126583606,280802351.286728
-62.25608768142054,238693565.93354857
-62.25699409700502,205346125.9375612
-62.25790051258949,176572411.96142483
-62.25880692817397,152556294.9226966
-62.25971334375845,134476314.36159444
-62.260619759342916,120124100.93640895
-62.2615261749274,106708356.19687048
-62.26243259051188,94711582.65767458
-62.263339006096345,85490113.18714547
-62.264245421680826,77853427.08857322
-62.26515183726531,70077957.17348337
-62.26605825284979,62819882.48447478
-62.266964668434255,57264364.952351436
-62.267871084018736,52566741.57492342
-62.26877749960322,47577334.360808164
-62.269683915187684,43096816.830395885
-62.270590330772166,40167165.97567991
-62.27149674635665,37921829.29665398
-62.272403161941114,35148656.25980386
-62.273309577525595,32308207.114453148
-62.274215993110076,30176599.15750674
-62.27512240869456,28118314.818682753
-62.276028824279024,25453382.72110194
-62.276935239863505,23004408.650582112
-62.277841655447986,21601139.91274367
-62.27874807103245,20445563.206716575
-62.279654486616934,18538171.169437967
-62.280560902201415,16425053.08426788
-62.28146731778588,15047639.942799523
-62.28237373337036,14094755.005109835
-62.283280148954844,12924353.896767164
-62.284186564539326,11971473.059037654
-62.28509298012379,11858577.382724196
-62.285999395708274,12130506.629146554
-62.286905811292755,12142391.790416818
-62.28781222687722,12249412.609567959
-62.2887186424617,12952885.88546226
-62.289625058046184,13799394.098078024
-62.29053147363065,14238383.174456283
-62.29143788921513,14694346.9552835
-62.29234430479961,15756112.87669866
-62.293250720384094,17141088.650825135
-62.29415713596856,18378020.6226267
-62.29506355155304,19599372.670844868
-62.29596996713752,20722821.075345483
-62.29687638272199,20795520.434809778
-62.29778279830647,19200556.48205529
-62.29868921389095,16737979.38961276
-62.29959562947542,14558591.883012332
-62.3005020450599,12771616.975357343
-62.30140846064438,10983317.552180754
-62.30231487622886,9395201.329426905
-62.30322129181333,8372897.190617769
-62.30412770739781,7602936.519788563
-62.30503412298229,6644519.10939141
-62.30594053856676,5764821.449347945
-62.30684695415124,5380935.033006499
-62.30775336973572,5226937.373992535
-62.30865978532019,4875193.771174245
-62.30956620090467,4536335.255832417
-62.31047261648915,4561524.864795024
-62.31137903207363,4675208.532000324
-62.3122854476581,4463245.859368538
-62.31319186324258,4131924.5236450355
-62.31409827882706,4051269.557874289
-62.31500469441153,4010589.41814227
