delta,y
-62.77999588924817,0.0
-62.78090230483264,191106.21553218924
-62.78180872041712,251216.3782903403
-62.7827151360016,-54791.89055480063
-62.783621551586066,-237927.99614852294
-62.78452796717055,0.0
-62.78543438275503,162757.70874000527
-62.78634079833951,-12544.179703388363
-62.787247213923976,-135288.46781574562
-62.78815362950846,18082.09767553769
-62.78906004509294,0.0
-62.789966460677405,-439072.48213291727
-62.790872876261886,-672336.101926107
-62.79177929184637,-369229.2338739857
-62.792685707430834,-25841.41580904089
-62.793592123015316,0.0
-62.7944985385998,474417.2726077456
-62.79540495418428,1158133.741125917
-62.796311369768745,1469149.1616136562
-62.797217785353226,1119405.558197843
-62.79812420093771,687897.037905341
-62.799030616522174,565717.7194022797
-62.799937032106655,346771.5477839131
-62.800843447691136,-133502.75169160403
-62.8017498632756,-229571.79181114212
-62.802656278860084,392176.47406332754
-62.803562694444565,1131059.7182507124
-62.804469110029046,1602999.6793322973
-62.80537552561351,2324292.380639367
-62.806281941197994,3589865.940071052
-62.807188356782476,4791315.306500521
-62.80809477236694,5525840.852989599
-62.809001187951424,6231809.6794985365
-62.809907603535905,7038497.105774324
-62.81081401912037,7200263.371909142
-62.81172043470485,6429837.028924404
-62.812626850289334,5588942.3933782615
-62.813533265873815,5282373.939135104
-62.81443968145828,4975804.183405226
-62.81534609704276,4272327.529138591
-62.816252512627244,3797958.4575624764
-62.81715892821171,4005985.692593148
-62.81806534379619,4369968.962291796
-62.81897175938067,4582998.088406518
-62.819878174965154,5261686.774913928
-62.82078459054962,6627205.670929575
-62.8216910061341,7817984.572973691
-62.822597421718584,8368415.558167597
-62.82350383730305,9029361.622189501
-62.82441025288753,10290713.335460596
-62.82531666847201,11505883.76422443
-62.82622308405648,12324908.134889433
-62.82712949964096,13481336.966259703
-62.82803591522544,15233236.151927037
-62.82894233080992,16573419.467650006
-62.82984874639439,16977128.01725799
-62.83075516197887,17390733.10188385
-62.83166157756335,18508567.647647433
-62.83256799314782,19687632.771165043
-62.8334744087323,20591215.986028064
-62.83438082431678,22213984.239439942
-62.83528723990125,25151860.08804348
-62.83619365548573,28507137.614054132
-62.83710007107021,31597045.841699727
-62.83800648665469,35033041.23801306
-62.83891290223916,39044983.698220655
-62.83981931782364,42607083.03204512
-62.84072573340812,45404529.63237098
-62.84163214899259,48765253.29801564
-62.84253856457707,53416341.719790526
-62.84344498016155,58255661.51522909
-62.84435139574602,62570037.383205935
-62.8452578113305,67407101.93804999
-62.84616422691498,73425631.37080996
-62.84707064249946,79457650.55619633
-62.84797705808393,84496659.39168684
-62.84888347366841,88957147.23242643
-62.84978988925289,92773317.165946
-62.850696304837356,94732709.29228278
-62.85160272042184,95077261.14166301
-62.85250913600632,96162845.1081761
-62.853415551590786,99045883.75946519
-62.85432196717527,102099402.16278115
-62.85522838275975,104443746.16671784
-62.85613479834423,107681944.28912812
-62.857041213928696,112575252.63927457
-62.85794762951318,117357133.20725851
-62.85885404509766,121384693.33968581
-62.859760460682125,127088800.43327755
-62.860666876266606,136111393.1033585
-62.86157329185109,146966183.52453327
-62.862479707435554,158736957.0986556
-62.863386123020035,173286614.53247166
-62.864292538604516,191362110.75335968
-62.865198954189,210644143.24921748
-62.866105369773464,230453254.20936587
-62.867011785357946,254135067.6107216
-62.86791820094243,283935206.5443146
-62.868824616526894,318254173.2439666
-62.869731032111375,357096595.0285417
-62.870637447695856,404985639.109569
-62.87154386328032,465125255.94838697
-62.872450278864804,536806408.7857643
-62.873356694449285,622719539.4293628
-62.874263110033766,732382117.3829069
-62.87516952561823,874463906.3610346
-62.876075941202714,1054348098.2519991
-62.876982356787195,1284761386.5508776
-62.87788877237166,1588980898.7336118
-62.87879518795614,1987109805.5907776
-62.879701603540624,2490514568.3615828
-62.88060801912509,3111266386.492498
-62.88151443470957,3841941923.3755245
-62.882420850294054,4589097561.047853
-62.883327265878535,5145102760.495138
-62.884233681463,5288822400.571386
-62.88514009704748,4953288833.932127
-62.886046512631964,4284624910.660477
-62.88695292821643,3523666179.339452
-62.88785934380091,2841558513.441523
-62.88876575938539,2287479573.6167226
-62.88967217496986,1847346871.878193
-62.89057859055434,1502524205.8182309
-62.89148500613882,1236112269.2264862
-62.8923914217233,1025955939.1762096
-62.89329783730777,854940652.6333874
-62.89420425289225,718036893.4951323
-62.89511066847673,611731927.7856442
-62.8960170840612,526441664.072695
-62.89692349964568,454283339.80364066
-62.89782991523016,394812685.3137039
-62.89873633081463,347947003.6834952
-62.89964274639911,308699309.57017285
-62.90054916198359,273045041.1206128
-62.90145557756807,242318080.06950343
-62.90236199315254,217906592.91344187
-62.90326840873702,197182445.98503035
-62.9041748243215,177897831.9831878
-62.90508123990597,161416218.84900165
-62.90598765549045,148494199.27716658
-62.90689407107493,136420149.0605886
-62.9078004866594,123156111.03757167
-62.90870690224388,110300482.7135287
-62.90961331782836,99497841.1908392
-62.91051973341284,89634425.41060472
-62.91142614899731,79787539.02588543
-62.91233256458179,71411315.00598858
-62.91323898016627,65441047.0333925
-62.91414539575074,60387834.61544469
-62.91505181133522,55205926.57064414
-62.9159582269197,51077421.28069206
-62.916864642504166,48629235.81045249
-62.91777105808865,46227701.30075611
-62.91867747367313,42679271.274337605
-62.91958388925761,38979939.726881
-62.920490304842076,35929589.19579421
-62.92139672042656,32617502.466227375
-62.92230313601104,28694028.838590037
-62.923209551595505,25629448.833582953
-62.924115967179986,24280002.848147728
-62.92502238276447,23487917.757609125
-62.925928798348934,22365545.816778854
-62.926835213933416,21751972.512424357
-62.9277416295179,22250012.848252323
-62.92864804510238,23044012.493005157
-62.929554460686845,23829532.67585773
-62.930460876271326,25766290.879327144
-62.93136729185581,29352930.146172002
-62.932273707440274,33364798.848023184
-62.933180123024755,36908726.971120745
-62.934086538609236,40432661.630422115
-62.9349929541937,43633884.655324794
-62.935899369778184,44527663.73204127
-62.936805785362665,41964823.79814723
-62.937712200947146,37332036.91162526
-62.93861861653161,32582784.68344712
-62.939525032116094,28225560.082424596
-62.940431447700576,24256732.956764124
-62.94133786328504,21283353.125830766
-62.942244278869524,19471816.706120804
-62.943150694454005,17868166.104896374
-62.94405711003847,15898154.722086452
-62.94496352562295,14259536.408754751
-62.945869941207434,13461423.657468205
-62.946776356791915,12855790.836176213
-62.94768277237638,11944660.47515434
-62.94858918796086,11239849.005818402
-62.949495603545344,10982595.866369795
-62.95040201912981,10388685.199239131
-62.95130843471429,9020707.074943637
-62.95221485029877,7606335.778261449
-62.95312126588324,6681681.314691573
-62.95402768146772,5689658.087215072
-62.9549340970522,4205204.33862659
-62.955840512636684,2810455.5113479644
-62.95674692822115,1979477.8945276868
-62.95765334380563,1286288.416934127
-62.95855975939011,456093.78317929804
-62.95946617497458,33408.232634341344
-62.96037259055906,284056.3663086537
-62.96127900614354,560245.4072503
-62.96218542172801,445205.0137103833
-62.96309183731249,432027.81496617757
-62.96399825289697,815959.1442064494
-62.96490466848145,1006619.2764097489
-62.96581108406592,587561.7661428545
-62.9667174996504,0.0
-62.96762391523488,319017.17776569445
-62.96853033081935,360672.4012577329
-62.96943674640383,-55947.504879450426
-62.97034316198831,-310169.5074174674
-62.97124957757278,0.0
-62.97215599315726,-313348.298229103
-62.97306240874174,-734093.0358607341
-62.97396882432622,-814506.2589206789
-62.97487523991069,-367899.01434652787
-62.97578165549517,0.0
-62.97668807107965,-42268.81583682541
-62.97759448666412,-144805.31813307665
-62.9785009022486,-6120.682241546921
-62.97940731783308,0.0
