delta,y
-62.77999588924817,0.0
-62.78090230483264,143229.9680969091
-62.78180872041712,-330371.52227801085
-62.7827151360016,-517455.40088594705
-62.783621551586066,-115220.17170201987
-62.78452796717055,0.0
-62.78543438275503,-344361.8009674372
-62.78634079833951,-337746.57626170106
-62.787247213923976,258896.91990904883
-62.78815362950846,468772.8719814988
-62.78906004509294,0.0
-62.789966460677405,-160436.24006129056
-62.790872876261886,315923.06068024505
-62.79177929184637,483456.5450133672
-62.792685707430834,50769.2645379547
-62.793592123015316,0.0
-62.7944985385998,680988.9454819979
-62.79540495418428,1089421.195848559
-62.796311369768745,978139.9502834035
-62.797217785353226,1382024.1264060652
-62.79812420093771,2547165.273411854
-62.799030616522174,3346606.433382198
-62.799937032106655,3419115.0251635136
-62.800843447691136,3799645.8114989037
-62.8017498632756,4776633.580524327
-62.802656278860084,5291720.790607844
-62.803562694444565,5135435.816485467
-62.804469110029046,5498066.050716665
-62.80537552561351,6631747.364773441
-62.806281941197994,7245935.732780729
-62.807188356782476,6946802.606682843
-62.80809477236694,6950742.033016352
-62.809001187951424,7660097.137527687
-62.809907603535905,7941005.943119809
-62.81081401912037,7547609.224756636
-62.81172043470485,7768120.021909677
-62.812626850289334,8869851.601914408
-62.813533265873815,9439301.82454774
-62.81443968145828,9077056.933064278
-62.81534609704276,9170842.571708463
-62.816252512627244,10184420.19254772
-62.81715892821171,10838089.136418346
-62.81806534379619,10796840.410105327
-62.81897175938067,11413701.954079753
-62.819878174965154,12944646.617804468
-62.82078459054962,13844964.109723128
-62.8216910061341,13707804.93772868
-62.822597421718584,14033096.395726971
-62.82350383730305,15253890.16768308
-62.82441025288753,16008866.005425105
-62.82531666847201,16180043.151634175
-62.82622308405648,17449739.8182497
-62.82712949964096,19939793.917488907
-62.82803591522544,21618805.1877307
-62.82894233080992,22026133.593239043
-62.82984874639439,23199203.436603144
-62.83075516197887,25946310.034408294
-62.83166157756335,28758933.78281091
-62.83256799314782,31416662.650924183
-62.8334744087323,35881199.22327836
-62.83438082431678,42383149.207209595
-62.83528723990125,48315287.07729487
-62.83619365548573,52141530.514760725
-62.83710007107021,54696173.120562084
-62.83800648665469,55861056.684474826
-62.83891290223916,54286275.84172259
-62.83981931782364,51359853.83646332
-62.84072573340812,50795908.866877675
-62.84163214899259,53085164.84859669
-62.84253856457707,55066967.345211856
-62.84344498016155,56028433.99577634
-62.84435139574602,58982862.82599715
-62.8452578113305,64717234.96807739
-62.84616422691498,70306257.66136834
-62.84707064249946,75058994.60445444
-62.84797705808393,81946577.39917363
-62.84888347366841,91410766.63782603
-62.84978988925289,100059088.65092021
-62.850696304837356,107370106.07173143
-62.85160272042184,117032867.552191
-62.85250913600632,129719513.60959929
-62.853415551590786,141771744.3281894
-62.85432196717527,153116535.08392447
-62.85522838275975,168523331.9302327
-62.85613479834423,188680995.5791091
-62.857041213928696,208799116.2678277
-62.85794762951318,228803094.41324642
-62.85885404509766,255432615.59802935
-62.859760460682125,291416186.61412895
-62.860666876266606,333463341.1878358
-62.86157329185109,384395870.02377003
-62.862479707435554,455033402.4883357
-62.863386123020035,550519046.0588688
-62.864292538604516,669822701.0658015
-62.865198954189,823896799.1831986
-62.866105369773464,1036972562.6347669
-62.867011785357946,1324544150.6316183
-62.86791820094243,1692933305.44058
-62.868824616526894,2164297623.907659
-62.869731032111375,2753614272.692835
-62.870637447695856,3377943277.0754704
-62.87154386328032,3821619030.302723
-62.872450278864804,3866529747.472376
-62.873356694449285,3482718079.1303267
-62.874263110033766,2859869424.0736003
-62.87516952561823,2239968453.1636195
-62.876075941202714,1746980321.1720486
-62.876982356787195,1377832088.9529314
-62.87788877237166,1096372356.311821
-62.87879518795614,884938379.2712547
-62.879701603540624,728632638.2633631
-62.88060801912509,604952250.117162
-62.88151443470957,501395205.1474128
-62.882420850294054,419838177.6753345
-62.883327265878535,358505596.0896435
-62.884233681463,306674315.42253053
-62.88514009704748,259159464.3551485
-62.886046512631964,220494370.72155413
-62.88695292821643,192148177.58504358
-62.88785934380091,168236474.80329478
-62.88876575938539,145829727.24518636
-62.88967217496986,128228967.50743452
-62.89057859055434,116003086.32176207
-62.89148500613882,104563479.77720164
-62.8923914217233,92429870.79979843
-62.89329783730777,83220031.71949795
-62.89420425289225,77849800.54667853
-62.89511066847673,72571186.24810944
-62.8960170840612,66096743.99251244
-62.89692349964568,61427987.783646606
-62.89782991523016,59304886.46718233
-62.89873633081463,56498540.13315345
-62.89964274639911,51878501.5421286
-62.90054916198359,48099855.254146755
-62.90145557756807,46120324.877606384
-62.90236199315254,43640446.22116591
-62.90326840873702,39967065.73674468
-62.9041748243215,37159100.01200265
-62.90508123990597,35465993.09176895
-62.90598765549045,32617460.467467632
-62.90689407107493,28482111.519676875
-62.9078004866594,25745141.47458122
-62.90870690224388,25187592.732120723
-62.90961331782836,24678630.212113127
-62.91051973341284,23449657.040301308
-62.91142614899731,23074772.09382277
-62.91233256458179,23625674.783259083
-62.91323898016627,23042506.269927926
-62.91414539575074,21027252.715681896
-62.91505181133522,19699989.84127995
-62.9159582269197,19786279.868005577
-62.916864642504166,19801030.830991294
-62.91777105808865,19450262.082356606
-62.91867747367313,20220736.48111637
-62.91958388925761,22172396.00811202
-62.920490304842076,23682620.85907173
-62.92139672042656,24746554.22210505
-62.92230313601104,26978140.537944227
-62.923209551595505,29874517.130045556
-62.924115967179986,30602040.760791853
-62.92502238276447,28173273.872692503
-62.925928798348934,24629668.5235453
-62.926835213933416,21497147.97401805
-62.9277416295179,18210414.318393264
-62.92864804510238,14649923.98088913
-62.929554460686845,12107447.295028154
-62.930460876271326,10878023.21830034
-62.93136729185581,9633136.774877887
-62.932273707440274,7930181.052681311
-62.933180123024755,6837164.710432775
-62.934086538609236,6530877.751366229
-62.9349929541937,5788125.634614811
-62.935899369778184,4387210.971986191
-62.936805785362665,3587921.4698117925
-62.937712200947146,3732821.219189002
