delta,y
-62.77999588924817,0.0
-62.78090230483264,216314.39885067102
-62.78180872041712,-71669.9466353748
-62.7827151360016,-189556.13221754692
-62.783621551586066,50824.92702069227
-62.78452796717055,0.0
-62.78543438275503,-337850.89887044765
-62.78634079833951,-332110.8493948309
-62.787247213923976,149626.64643433597
-62.78815362950846,315567.90068864264
-62.78906004509294,0.0
-62.789966460677405,-218106.63051403686
-62.790872876261886,126685.2481577145
-62.79177929184637,237961.24992495682
-62.792685707430834,-81227.63839763217
-62.793592123015316,0.0
-62.7944985385998,798980.0018249452
-62.79540495418428,1324597.5593710216
-62.796311369768745,1295888.4553587148
-62.797217785353226,1529213.1759518888
-62.79812420093771,2269431.1699974854
-62.799030616522174,2713853.279033645
-62.799937032106655,2710348.0469667045
-62.800843447691136,3193049.941190875
-62.8017498632756,4373710.806884933
-62.802656278860084,5238790.160446471
-62.803562694444565,5392446.988533718
-62.804469110029046,5630577.553725504
-62.80537552561351,6160505.909514797
-62.806281941197994,6102830.153093176
-62.807188356782476,5319971.849892257
-62.80809477236694,4846722.534277509
-62.809001187951424,4934865.593357773
-62.809907603535905,4609473.075376738
-62.81081401912037,3735104.0282001346
-62.81172043470485,3506536.0147571526
-62.812626850289334,4286096.098511294
-62.813533265873815,5013802.514435907
-62.81443968145828,5365087.314944597
-62.81534609704276,6349700.262781337
-62.816252512627244,8135251.09649221
-62.81715892821171,9492631.174344458
-62.81806534379619,10083810.903333921
-62.81897175938067,11053500.67797172
-62.819878174965154,12679600.816006672
-62.82078459054962,13771846.931501232
-62.8216910061341,14091996.536033127
-62.822597421718584,14940105.12653847
-62.82350383730305,16603334.849180086
-62.82441025288753,17723344.247371875
-62.82531666847201,17959406.175985254
-62.82622308405648,18699018.898712773
-62.82712949964096,20331571.104128182
-62.82803591522544,21480598.49259356
-62.82894233080992,21770800.6860852
-62.82984874639439,22624975.505529914
-62.83075516197887,24489588.84109325
-62.83166157756335,26117336.60359603
-62.83256799314782,27439186.83090415
-62.8334744087323,30143048.25164167
-62.83438082431678,34481891.868874885
-62.83528723990125,38610925.90969072
-62.83619365548573,42079317.073042944
-62.83710007107021,46790657.50236753
-62.83800648665469,53422530.775278464
-62.83891290223916,60029555.35998458
-62.83981931782364,65125894.233658
-62.84072573340812,68915051.64506696
-62.84163214899259,70824700.94109221
-62.84253856457707,69600327.86085497
-62.84344498016155,66696701.12589125
-62.84435139574602,65615060.625312366
-62.8452578113305,66971033.19312174
-62.84616422691498,68333658.27757864
-62.84707064249946,69628117.10282758
-62.84797705808393,73898585.95433551
-62.84888347366841,81710642.59651121
-62.84978988925289,89953071.08855894
-62.850696304837356,97485563.39338614
-62.85160272042184,106587431.90509905
-62.85250913600632,117397760.33583586
-62.853415551590786,126748391.08331051
-62.85432196717527,134275298.86710265
-62.85522838275975,143707935.8776654
-62.85613479834423,156311904.207378
-62.857041213928696,169414053.67323285
-62.85794762951318,183159931.00269946
-62.85885404509766,201678654.9157695
-62.859760460682125,225701600.57492623
