delta,y
-62.150037058036744,0.0
-62.150943473621226,55840.720962495776
-62.15184988920569,35338.75155158411
-62.152756304790174,-54469.47859175922
-62.153662720374655,-57241.486356447684
-62.15456913595912,0.0
-62.1554755515436,69357.5814302906
-62.156381967128084,20902.549573950004
-62.15728838271255,23419.19334956864
-62.15819479829703,68701.32916792226
-62.15910121388151,0.0
-62.160007629465994,-104828.37320448318
-62.16091404505046,-99170.5724839482
-62.16182046063494,2477.807464216603
-62.16272687621942,25078.240099629853
-62.16363329180389,0.0
-62.16453970738837,55873.30131236208
-62.16544612297285,248395.6896885545
-62.16635253855732,378363.2565297298
-62.1672589541418,436155.01513939095
-62.16816536972628,582217.8630397567
-62.16907178531076,788378.4629191381
-62.16997820089523,875202.2997655002
-62.17088461647971,873819.7220388637
-62.17179103206419,971636.5056440306
-62.17269744764866,1132600.707068487
-62.17360386323314,1152392.7066561824
-62.17451027881762,1051057.2296087327
-62.17541669440209,1024540.7859535264
-62.17632310998657,1052782.3050791493
-62.17722952557105,953209.626263536
-62.17813594115553,777156.9915524207
-62.17904235674,749252.4203256157
-62.17994877232448,859013.6762421089
-62.18085518790896,918111.7589027479
-62.18176160349343,968528.942121258
-62.18266801907791,1215737.041856333
-62.18357443466239,1610692.9201663216
-62.18448085024687,1923928.7848586198
-62.18538726583134,2179778.9513047924
-62.18629368141582,2583075.295320515
-62.1872000970003,3069281.1215816047
-62.18810651258477,3370919.460174027
-62.18901292816925,3485471.3128935774
-62.18991934375373,3642684.76510215
-62.190825759338196,3865161.847123935
-62.19173217492268,4003031.766865954
-62.19263859050716,4137280.565206004
-62.19354500609164,4488454.123299918
-62.194451421676106,4977530.61297035
-62.19535783726059,5321959.1684544105
-62.19626425284507,5497119.24415795
-62.197170668429536,5659332.838235788
-62.19807708401402,5716173.225844031
-62.1989834995985,5458376.609874359
-62.199889915182965,5027940.892207015
-62.200796330767446,4762433.881416173
-62.20170274635193,4656950.08594078
-62.20260916193641,4461534.125057045
-62.203515577520875,4203376.682732963
-62.204421993105356,4109205.2639471875
-62.20532840868984,4126063.2988983616
-62.206234824274304,4043221.7937408425
-62.207141239858785,3977363.2503157654
-62.208047655443266,4207092.665285934
-62.20895407102773,4643925.91019638
-62.209860486612214,5000822.426848533
-62.210766902196696,5348867.428996392
-62.21167331778118,5954861.991390795
-62.212579733365644,6716432.806358004
-62.213486148950125,7334335.437235396
-62.214392564534606,7893051.300785941
-62.21529898011907,8679786.430333367
-62.216205395703554,9587806.148283571
-62.217111811288035,10305721.87871769
-62.2180182268725,10926793.213982673
-62.21892464245698,11744643.852940809
-62.219831058041464,12630499.037763242
-62.220737473625945,13270275.268841786
-62.22164388921041,13838027.971746638
-62.22255030479489,14760313.929354928
-62.223456720379374,15982116.146197522
-62.22436313596384,17114407.839480083
-62.22526955154832,18087711.588798616
-62.226175967132804,18995160.96965115
-62.22708238271727,19581063.5991487
-62.22798879830175,19642387.296594873
-62.22889521388623,19666048.06547316
-62.229801629470714,20286077.817025635
-62.23070804505518,21376003.353641734
-62.23161446063966,22443624.315333035
-62.23252087622414,23571410.52313052
-62.23342729180861,25123910.436100114
-62.23433370739309,26919754.259583898
-62.23524012297757,28636622.39387778
-62.23614653856204,30659453.574281342
-62.23705295414652,33538674.9605865
-62.237959369731,36984994.36743332
-62.23886578531548,40407110.64223706
-62.23977220089995,44012800.06505322
-62.24067861648443,48323974.58335278
-62.24158503206891,53126468.22383343
-62.24249144765338,58082039.46057724
-62.24339786323786,63829676.99585414
-62.24430427882234,71206953.81306638
-62.24521069440681,79980387.94700536
-62.24611710999129,89710496.20707989
-62.24702352557577,101179179.47337918
-62.24792994116025,115476108.47935702
-62.24883635674472,132536904.75448094
-62.2497427723292,152349109.91537562
-62.25064918791368,176714129.96921906
-62.25155560349815,207933973.07953474
-62.25246201908263,246964756.96809414
-62.25336843466711,295199902.2734844
-62.254274850251576,356665843.49787563
-62.25518126583606,435662002.48492295
-62.25608768142054,534012402.60971576
-62.25699409700502,653558332.8904554
-62.25790051258949,796122515.7563965
-62.25880692817397,950528001.2125198
-62.25971334375845,1078940450.4885688
-62.260619759342916,1129261928.1746542
-62.2615261749274,1073267140.187478
-62.26243259051188,932174125.4762963
-62.263339006096345,759782779.3768988
-62.264245421680826,602133062.7879095
-62.26515183726531,475967965.5595276
-62.26605825284979,378233410.4453708
-62.266964668434255,302961854.354063
-62.267871084018736,245898175.05241242
-62.26877749960322,202111804.74038407
-62.269683915187684,167082494.70539364
-62.270590330772166,139100780.66658178
-62.27149674635665,117671348.38798882
-62.272403161941114,101031293.74256223
-62.273309577525595,87199555.30214766
-62.274215993110076,75810225.92566387
-62.27512240869456,67034448.94255543
-62.276028824279024,59957988.768598944
-62.276935239863505,53503995.95265503
-62.277841655447986,47778943.22426712
-62.27874807103245,43189863.751406826
-62.279654486616934,39256223.080701366
-62.280560902201415,35416629.69368574
-62.28146731778588,32041449.900546033
-62.28237373337036,29604745.306485295
-62.283280148954844,27690704.75824722
-62.284186564539326,25710331.50970237
-62.28509298012379,23808127.159874763
-62.285999395708274,22266430.724133927
-62.286905811292755,20783058.883030277
-62.28781222687722,19090732.505645167
-62.2887186424617,17583376.211183645
-62.289625058046184,16630432.900985084
-62.29053147363065,15907002.6065758
-62.29143788921513,15008980.33039257
-62.29234430479961,14107385.569482464
-62.293250720384094,13435878.840769412
-62.29415713596856,12741828.002655573
-62.29506355155304,11785441.663897
-62.29596996713752,10820763.421624666
-62.29687638272199,10089071.684869906
-62.29778279830647,9365264.767855894
-62.29868921389095,8449890.6497116
-62.29959562947542,7596948.165163736
-62.3005020450599,7046693.589151321
-62.30140846064438,6630538.809123838
-62.30231487622886,6207564.487304862
-62.30322129181333,6000146.447247304
-62.30412770739781,6147797.721398583
-62.30503412298229,6403444.202258426
-62.30594053856676,6595018.504430583
-62.30684695415124,6930753.178999908
-62.30775336973572,7560646.28783531
-62.30865978532019,8289698.372489564
-62.30956620090467,8971787.668139355
-62.31047261648915,9700360.442246534
-62.31137903207363,10354767.880514324
-62.3122854476581,10460752.15210113
-62.31319186324258,9803725.179118998
-62.31409827882706,8750094.082793845
-62.31500469441153,7706862.52989974
-62.31591110999601,6689588.13960216
-62.31681752558049,5646825.169105228
-62.31772394116496,4746213.651572842
-62.31863035674944,4062040.2545193364
-62.31953677233392,3383491.9418923035
-62.3204431879184,2593466.4322368065
-62.32134960350287,1883264.9910832983
-62.32225601908735,1390070.1015347391
-62.32316243467183,986512.5340243215
-62.324068850256296,609654.812680949
-62.32497526584078,422756.38855921803
-62.32588168142526,468925.62703141477
-62.326788097009725,524726.9085391471
-62.327694512594206,462305.40449683974
-62.32860092817869,404674.07193515915
-62.32950734376317,383380.7017388623
-62.330413759347636,215179.43313866714
-62.33132017493212,-129287.64370125905
-62.3322265905166,-394519.87944218516
-62.333133006101065,-429453.447856999
-62.334039421685546,-373696.535476509
-62.33494583727003,-333166.4330674391
-62.335852252854494,-213750.86425594706
-62.336758668438975,0.0
-62.337665084023456,98801.54599274974
-62.33857149960794,69748.73941980256
-62.339477915192404,56765.53936815215
-62.340384330776885,88675.42387324898
-62.341290746361366,0.0
-62.34219716194583,-33702.15100607183
-62.343103577530314,-50590.62798598455
-62.344009993114796,16602.758330074605
-62.34491640869926,40378.6738251443
-62.345822824283744,0.0
-62.346729239868225,-68505.32348944317
-62.347635655452706,-12597.186100284103
-62.34854207103717,19247.58525319863
-62.349448486621654,0.0
