delta,y
-62.150037058036744,0.0
-62.150943473621226,9630.66920634266
-62.15184988920569,161325.60813686578
-62.152756304790174,161395.4657000578
-62.153662720374655,31857.174687405117
-62.15456913595912,0.0
-62.1554755515436,126798.91413793433
-62.156381967128084,37459.16118209576
-62.15728838271255,-143016.45933250105
-62.15819479829703,-121771.60984470975
-62.15910121388151,0.0
-62.160007629465994,-112162.6893670545
-62.16091404505046,-322822.7110579312
-62.16182046063494,-299209.773402567
-62.16272687621942,-93859.21286086878
-62.16363329180389,0.0
-62.16453970738837,41907.72258003289
-62.16544612297285,311962.44786178786
-62.16635253855732,695593.958441175
-62.1672589541418,861422.1634631064
-62.16816536972628,877757.9549718429
-62.16907178531076,1043785.1018154016
-62.16997820089523,1265033.4313908448
-62.17088461647971,1221700.4098319598
-62.17179103206419,995871.2520308294
-62.17269744764866,899254.9535979433
-62.17360386323314,850223.604048192
-62.17451027881762,571568.1316743032
-62.17541669440209,234699.10353238974
-62.17632310998657,246088.73234739853
-62.17722952557105,558869.0334446896
-62.17813594115553,844124.5525825326
-62.17904235674,1149705.444217029
-62.17994877232448,1720185.8484081752
-62.18085518790896,2375365.3937703483
-62.18176160349343,2767485.7562147663
-62.18266801907791,3052694.0808800766
-62.18357443466239,3606986.8126490186
-62.18448085024687,4292249.129162168
-62.18538726583134,4711202.3152578175
-62.18629368141582,4947912.689131233
-62.1872000970003,5322455.897206718
-62.18810651258477,5672612.1452733055
-62.18901292816925,5649832.858010417
-62.18991934375373,5469457.812574585
-62.190825759338196,5575964.214401584
-62.19173217492268,5823196.572734201
-62.19263859050716,5790853.961495407
-62.19354500609164,5642028.830330647
-62.194451421676106,5840921.9370493125
-62.19535783726059,6300960.432521228
-62.19626425284507,6655396.903000685
-62.197170668429536,7070571.002521539
-62.19807708401402,7912853.12342345
-62.1989834995985,8913167.456202088
-62.199889915182965,9560537.478914589
-62.200796330767446,10013894.655644905
-62.20170274635193,10717858.553836161
-62.20260916193641,11463486.210633837
-62.203515577520875,11781528.1549704
-62.204421993105356,11906512.881156242
-62.20532840868984,12365198.130529795
-62.206234824274304,12983787.701051705
-62.207141239858785,13322256.264090478
-62.208047655443266,13697856.183753163
-62.20895407102773,14711737.777150137
-62.209860486612214,16155389.325274069
-62.210766902196696,17473214.749026965
-62.21167331778118,18888336.884795062
-62.212579733365644,20941095.29124135
-62.213486148950125,23335718.081384026
-62.214392564534606,25373991.39421359
-62.21529898011907,27054876.61094572
-62.216205395703554,28605931.308482736
-62.217111811288035,29532353.32523839
-62.2180182268725,29418731.214690674
-62.21892464245698,29071042.820725143
-62.219831058041464,29504840.842061933
-62.220737473625945,30411250.227286216
-62.22164388921041,31003806.374280185
-62.22255030479489,31660718.786888354
-62.223456720379374,33210043.02574902
-62.22436313596384,35353033.528214045
-62.22526955154832,37443731.533127934
-62.226175967132804,40048095.422788695
-62.22708238271727,43981365.45574982
-62.22798879830175,48625556.34391493
-62.22889521388623,53055083.686926305
-62.229801629470714,57930499.91207045
-62.23070804505518,64285594.31998301
-62.23161446063966,71427606.37471218
-62.23252087622414,78214371.97269718
-62.23342729180861,85358982.73093222
-62.23433370739309,94146747.06426898
-62.23524012297757,104105893.43536386
-62.23614653856204,114590872.95857973
-62.23705295414652,127362735.35561703
-62.237959369731,144694737.4767864
-62.23886578531548,166414487.23732767
-62.23977220089995,192137085.1993257
-62.24067861648443,224814704.7494486
-62.24158503206891,268450671.65194917
-62.24249144765338,324455273.80611527
-62.24339786323786,394850271.962675
-62.24430427882234,486834614.1868702
-62.24521069440681,609006004.2126899
-62.24611710999129,766208452.46671
-62.24702352557577,963844352.979691
-62.24792994116025,1208193330.1979399
-62.24883635674472,1482877147.441767
-62.2497427723292,1722459565.3160481
-62.25064918791368,1832674120.142755
-62.25155560349815,1759216216.2556884
-62.25246201908263,1536025774.7632456
-62.25336843466711,1256576265.6206334
-62.254274850251576,1001046905.3615593
-62.25518126583606,797281160.482141
-62.25608768142054,638860764.4273638
-62.25699409700502,516140956.46775395
-62.25790051258949,423296329.658097
-62.25880692817397,352249634.11686116
-62.25971334375845,294637757.7935952
-62.260619759342916,247416938.682318
-62.2615261749274,210348953.1144019
-62.26243259051188,180738150.25729305
-62.263339006096345,155024221.5878773
-62.264245421680826,132708122.84845324
-62.26515183726531,114696870.64907598
-62.26605825284979,99899933.00964107
