8.07498, 116.55481
14.03028, 229.77889
19.78371, 299.18979
25.83994, 313.63000
31.79524, 302.02364
37.64960, 267.18790
43.50397, 225.48715
49.56020, 186.74049
55.31363, 146.14709
61.36986, 114.37783
67.22422, 84.59186
73.17952, 68.10245
79.13482, 48.96288
84.98919, 40.54932
90.84355, 34.22068
96.79885, 26.78183
102.75415, 22.60192
108.60851, 19.43742
114.46287, 17.68875
120.51911, 14.92801
126.27253, 13.97471
132.22783, 12.01811
138.18313, 13.84359
144.13843, 13.45756
150.19466, 11.68298
