8.07498, 351.19441
13.92934, 375.15156
19.78371, 322.62655
25.73901, 250.12530
31.79524, 183.25260
37.64960, 122.18025
43.60490, 83.01188
49.45926, 57.47351
55.41456, 37.95985
61.26893, 22.81600
67.22422, 14.51174
73.17952, 9.14335
79.13482, 6.51202
84.88825, 3.62975
90.84355, 2.33051
96.79885, 1.53925
102.85508, 1.32374
108.60851, 0.76620
114.56381, 0.55086
120.31723, 0.43932
126.37347, 0.21868
132.22783, 0.32799
138.18313, 0.43932
144.13843, 0.21868
