8.07498, 465.98568
13.92934, 296.38254
19.78371, 179.82987
25.83994, 107.07367
31.79524, 62.56267
37.64960, 36.90133
43.50397, 20.96004
49.45926, 11.90535
55.31363, 7.15578
61.26893, 3.59570
67.22422, 2.86763
73.17952, 1.28682
79.13482, 0.99765
84.88825, 0.49660
96.89978, 0.20089
102.75415, 0.19901
108.70944, 0.09906
90.84355, 0.10000
