delta,y
-113.04980420433519,0.0
-113.05071061991966,7815.645850665962
-113.05161703550415,10062.975362135287
-113.05252345108862,-9349.87012157793
-113.05342986667311,-17752.419181821955
-113.05433628225758,0.0
-113.05524269784205,18311.451971066184
-113.05614911342654,7259.860182354227
-113.05705552901101,-2641.312286044471
-113.05796194459548,5001.955486655701
-113.05886836017997,0.0
-113.05977477576444,-8001.636623383034
-113.0606811913489,-8572.349560108036
-113.0615876069334,11124.173519681208
-113.06249402251787,17508.388302871026
-113.06340043810233,0.0
-113.06430685368683,-10872.248308382754
-113.0652132692713,3977.7176718617557
-113.06611968485576,5818.834068678378
-113.06702610044026,-19058.476304920187
-113.06793251602473,-32065.792814147746
-113.06883893160919,-18355.47929874473
-113.06974534719369,-12817.062571438699
-113.07065176277816,-22158.518559825636
-113.07155817836265,-802.1444851181877
-113.07246459394712,65521.31772239818
-113.07337100953158,131474.07177907418
-113.07427742511608,176147.58080998127
-113.07518384070055,234834.70688477007
-113.07609025628501,319180.0034265612
-113.07699667186951,388322.56983331195
-113.07790308745398,427414.06225328374
-113.07880950303844,471103.0429391322
-113.07971591862294,522583.4949890979
-113.0806223342074,536357.25954402
-113.08152874979187,508591.7065789114
-113.08243516537637,496080.30899367284
-113.08334158096083,518525.53118059086
-113.0842479965453,531839.5812893149
-113.0851544121298,523481.9267555735
-113.08606082771426,539823.1325513261
-113.08696724329873,591713.5918913151
-113.08787365888323,628886.941140539
-113.08878007446769,636738.0555806827
-113.08968649005219,662868.4190294698
-113.09059290563665,720196.1902413452
-113.09149932122112,760813.2374218011
-113.09240573680562,772841.1168935442
-113.09331215239008,805518.7468222603
-113.09421856797455,873183.6501664266
-113.09512498355905,933076.432785584
-113.09603139914351,979757.0336025563
-113.09693781472798,1058588.7703313192
-113.09784423031248,1164990.1024313266
-113.09875064589694,1235718.9005137815
-113.09965706148141,1259128.6605728592
-113.1005634770659,1287198.6033259914
-113.10146989265037,1324443.6346894673
-113.10237630823484,1318983.8842393793
-113.10328272381933,1277673.6832690644
-113.1041891394038,1271990.3675516604
-113.10509555498827,1316265.4125688681
-113.10600197057276,1359515.7917011022
-113.10690838615723,1404720.5718948573
-113.10781480174172,1506417.344946324
-113.10872121732619,1641688.8570925256
-113.10962763291066,1719264.0550991746
-113.11053404849515,1728700.414522985
-113.11144046407962,1748695.7635222885
-113.11234687966409,1806736.3448091545
-113.11325329524858,1872019.8356220117
-113.11415971083305,1980451.86335305
-113.11506612641752,2206430.104895136
-113.11597254200201,2509103.642246088
-113.11687895758648,2769737.5362946447
-113.11778537317095,2982653.1546309986
-113.11869178875544,3243213.693717529
-113.11959820433991,3554145.209798
-113.12050461992438,3824181.8886626367
-113.12141103550887,4051665.5503325285
-113.12231745109334,4319659.338829085
-113.1232238666778,4618100.090430586
-113.1241302822623,4871222.087907047
-113.12503669784677,5129875.315563346
-113.12594311343126,5525357.173753238
-113.12684952901573,6047999.451631302
-113.1277559446002,6594418.627787482
-113.12866236018469,7210136.852202857
-113.12956877576916,8042466.922583078
-113.13047519135363,9079680.669922851
-113.13138160693812,10196664.108805628
-113.13228802252259,11426425.391130093
-113.13319443810705,12911233.777945615
-113.13410085369155,14638474.075866396
-113.13500726927602,16539455.645059016
-113.13591368486048,18792559.792924963
-113.13682010044498,21684356.77634856
-113.13772651602945,25247433.229489744
-113.13863293161391,29431013.769983947
-113.13953934719841,34545585.52206339
-113.14044576278287,41107372.30002739
-113.14135217836734,49391312.802740976
-113.14225859395184,59695524.133764714
-113.1431650095363,72897640.96749325
-113.1440714251208,90089833.01399219
-113.14497784070527,111858585.56371778
-113.14588425628973,138629533.5331524
-113.14679067187423,170859331.02723032
-113.1476970874587,206528969.03680223
-113.14860350304316,237801266.94575962
-113.14950991862766,252825532.6892902
-113.15041633421212,243930681.7055454
-113.15132274979659,214394078.63540798
-113.15222916538109,175960337.58292237
-113.15313558096555,139806878.0520046
-113.15404199655002,110626993.49778786
-113.15494841213452,88049670.74555701
-113.15585482771898,70681205.83079228
-113.15676124330345,57574909.84639548
-113.15766765888795,47670007.76439285
-113.15857407447241,39877681.71333463
-113.15948049005688,33719398.53464017
-113.16038690564137,29100644.04922705
-113.16129332122584,25661032.98588986
-113.16219973681034,22899329.016991355
-113.1631061523948,20660542.278964896
-113.16401256797927,18969812.817560945
-113.16491898356377,17586598.59629465
-113.16582539914823,16162960.710488975
-113.1667318147327,14670521.97532837
-113.1676382303172,13295743.681677708
-113.16854464590166,12064126.537009813
-113.16945106148613,10884295.520418692
-113.17035747707062,9805709.91748774
-113.17126389265509,8927741.990277348
-113.17217030823956,8174881.003698688
-113.17307672382405,7416793.101903394
-113.17398313940852,6692937.927163703
-113.17488955499299,6100000.546357915
-113.17579597057748,5586199.430328493
-113.17670238616195,5064004.791021037
-113.17760880174642,4598869.7000740515
-113.17851521733091,4287783.337740133
-113.17942163291538,4068558.622240521
-113.18032804849987,3832108.601379031
-113.18123446408434,3609770.9785712245
-113.18214087966881,3478877.356221228
-113.1830472952533,3393213.5252571204
-113.18395371083777,3267476.7201827713
-113.18486012642224,3123519.1657030545
-113.18576654200673,3004036.401595928
-113.1866729575912,2848799.992195805
-113.18757937317567,2602887.649022011
-113.18848578876016,2347988.255430648
-113.18939220434463,2188354.3128874465
-113.1902986199291,2098702.6672674045
-113.19120503551359,2007454.4960029337
-113.19211145109806,1931809.057168257
-113.19301786668252,1908619.2729591776
-113.19392428226702,1888798.2594201602
-113.19483069785149,1823399.8003822458
-113.19573711343595,1768914.6944566716
-113.19664352902045,1796338.7882945426
-113.19754994460492,1880838.7943284349
-113.19845636018941,1985100.7817078375
-113.19936277577388,2163082.3290683273
-113.20026919135834,2469551.5006648633
-113.20117560694284,2834236.6850466332
-113.2020820225273,3116921.426761104
-113.20298843811177,3225174.058886985
-113.20389485369627,3117283.983385666
-113.20480126928074,2784357.3723669015
-113.2057076848652,2310293.760619752
-113.2066141004497,1862288.467656897
-113.20752051603417,1538645.5599612668
-113.20842693161863,1294355.1508863585
-113.20933334720313,1068214.0566847934
-113.2102397627876,885490.5577478085
-113.21114617837206,772527.2360585331
-113.21205259395656,677277.1556623108
-113.21295900954102,556819.6894005195
-113.21386542512549,452864.3648693142
-113.21477184070999,402574.07761592383
-113.21567825629445,360042.120721468
-113.21658467187895,280242.0407450693
-113.21749108746342,198265.0891559484
-113.21839750304788,154971.01984191439
-113.21930391863238,125042.91365493744
-113.22021033421684,85503.04771996633
-113.22111674980131,73936.84896548407
-113.2220231653858,111850.55983420933
-113.22292958097027,148574.75184541172
-113.22383599655474,145307.8997181267
-113.22474241213924,139071.80349325866
-113.2256488277237,163758.24415550736
-113.22655524330817,184225.21759838797
-113.22746165889266,166873.34693614734
-113.22836807447713,140530.53129568123
-113.2292744900616,131747.18888372325
-113.2301809056461,113549.40392455153
-113.23108732123056,70490.07984259483
-113.23199373681503,40536.645755838224
-113.23290015239952,42994.734885281214
-113.23380656798399,38715.380557191966
-113.23471298356849,7400.178326166351
-113.23561939915295,-11756.911782802723
-113.23652581473742,0.0
-113.23743223032191,15214.654548416758
-113.23833864590638,-5486.249070143982
-113.23924506149085,-21219.841421311532
-113.24015147707534,-7219.251196574332
-113.24105789265981,0.0
-113.24196430824428,-26790.67712898385
-113.24287072382877,-39612.247409698924
-113.24377713941324,-16437.586861758118
-113.2446835549977,4031.524634400106
-113.2455899705822,0.0
-113.24649638616667,-3767.436748204753
-113.24740280175114,18451.45760086924
-113.24830921733563,24875.659430979285
-113.2492156329201,0.0
