delta,y
-62.150037058036744,0.0
-62.150943473621226,-62299.902819374576
-62.15184988920569,-48735.87945736316
-62.152756304790174,48596.62186712958
-62.153662720374655,73564.11212899536
-62.15456913595912,0.0
-62.1554755515436,-53771.154633118305
-62.156381967128084,-3695.090471575735
-62.15728838271255,17340.91548651154
-62.15819479829703,-23742.915456503164
-62.15910121388151,0.0
-62.160007629465994,111287.7783157709
-62.16091404505046,136441.9863496658
-62.16182046063494,45189.166820148705
-62.16272687621942,-10464.337166325655
-62.16363329180389,0.0
-62.16453970738837,-44212.78458220721
-62.16544612297285,-170069.73996107886
-62.16635253855732,-190453.44858587813
-62.1672589541418,-71722.19991745357
-62.16816536972628,-5524.33780401526
-62.16907178531076,-49147.234297327464
-62.16997820089523,-19451.99537544744
-62.17088461647971,160258.29681509687
-62.17179103206419,337771.60452054744
-62.17269744764866,457368.38727000076
-62.17360386323314,673723.8634874434
-62.17451027881762,1029955.8806122004
-62.17541669440209,1351046.0589438584
-62.17632310998657,1567494.592466803
-62.17722952557105,1815089.1348193896
-62.17813594115553,2110720.4498398276
-62.17904235674,2272439.7287514256
-62.17994877232448,2264553.8312272993
-62.18085518790896,2267988.6260070056
-62.18176160349343,2310507.851541098
-62.18266801907791,2207962.5334297973
-62.18357443466239,1982127.1133435399
-62.18448085024687,1933089.1426618795
-62.18538726583134,2160172.6284772833
-62.18629368141582,2412502.3384635057
-62.1872000970003,2556806.1918849368
-62.18810651258477,2780651.280545091
-62.18901292816925,3178045.301826575
-62.18991934375373,3555765.228852098
-62.190825759338196,3818534.2852184
-62.19173217492268,4121683.1978000365
-62.19263859050716,4470573.902389944
-62.19354500609164,4608383.771779131
-62.194451421676106,4490608.194851616
-62.19535783726059,4433452.301743592
-62.19626425284507,4601145.920350357
-62.197170668429536,4788492.358434241
-62.19807708401402,4891926.758082902
-62.1989834995985,5120817.7754355315
-62.199889915182965,5541375.392225491
-62.200796330767446,5899168.663929195
-62.20170274635193,6106999.177721341
-62.20260916193641,6410021.552475005
-62.203515577520875,6851016.653646063
-62.204421993105356,7097063.91707398
-62.20532840868984,7032099.808276746
-62.206234824274304,6982944.130068576
-62.207141239858785,7113346.67708193
-62.208047655443266,7156020.062884173
-62.20895407102773,7005185.573482109
-62.209860486612214,6986911.139916403
-62.210766902196696,7258057.718000481
-62.21167331778118,7541275.866567394
-62.212579733365644,7756943.043169328
-62.213486148950125,8292425.753486921
-62.214392564534606,9321599.170962587
-62.21529898011907,10496333.466467973
-62.216205395703554,11645744.111763008
-62.217111811288035,13115101.184319187
-62.2180182268725,15054173.91816825
-62.21892464245698,17036820.600174714
-62.219831058041464,18719514.692858964
-62.220737473625945,20162912.640737016
-62.22164388921041,21203182.358268745
-62.22255030479489,21366085.839399718
-62.223456720379374,20817395.08012898
-62.22436313596384,20518212.90974961
-62.22526955154832,20966587.739820156
-62.226175967132804,21662270.06809596
-62.22708238271727,22257640.244506814
-62.22798879830175,23229718.06240361
-62.22889521388623,24877067.406851534
-62.229801629470714,26724072.862634204
-62.23070804505518,28552448.710198127
-62.23161446063966,30934539.876245633
-62.23252087622414,34078104.89977054
-62.23342729180861,37303345.709491104
-62.23433370739309,40384547.856696166
-62.23524012297757,44159958.48216489
-62.23614653856204,49029828.926939115
-62.23705295414652,54224401.42163558
-62.237959369731,59455495.74778458
-62.23886578531548,65820341.090433836
-62.23977220089995,74081807.2347318
-62.24067861648443,83670054.42447352
-62.24158503206891,94490894.26741356
-62.24249144765338,107926829.648622
-62.24339786323786,124818105.284121
-62.24430427882234,144543904.46190158
-62.24521069440681,167639646.1665133
-62.24611710999129,197098215.6618151
-62.24702352557577,235506567.6761518
-62.24792994116025,283784541.71047574
-62.24883635674472,344912196.0674612
-62.2497427723292,425553557.5739965
-62.25064918791368,531364567.5729199
-62.25155560349815,664854674.9599043
-62.25246201908263,830145114.384113
-62.25336843466711,1029470425.6474137
-62.254274850251576,1241615629.825694
-62.25518126583606,1407560264.4514778
-62.25608768142054,1457311563.8381796
-62.25699409700502,1364261868.2344105
-62.25790051258949,1169636862.7468529
-62.25880692817397,948183258.5116352
-62.25971334375845,754011206.7965578
-62.260619759342916,601192994.2106634
-62.2615261749274,482841401.4246286
-62.26243259051188,391764146.2013093
-62.263339006096345,322682482.96486187
-62.264245421680826,268777176.5326882
-62.26515183726531,224619242.79677686
-62.26605825284979,189015416.7906385
-62.266964668434255,161619167.4037726
-62.267871084018736,139859376.2325839
-62.26877749960322,121353276.4170692
-62.269683915187684,106190971.3029235
-62.270590330772166,94636675.05768734
-62.27149674635665,85058854.55823241
-62.272403161941114,75969589.86355913
-62.273309577525595,67911262.40852627
-62.274215993110076,61645488.01294248
-62.27512240869456,56365248.22340963
-62.276028824279024,51166845.8562987
-62.276935239863505,46551065.25323526
-62.277841655447986,43077139.38155091
-62.27874807103245,40064038.676754504
-62.279654486616934,36877262.38342666
-62.280560902201415,34083789.98992384
-62.28146731778588,32163622.113956332
-62.28237373337036,30391441.22110861
-62.283280148954844,28102239.681854993
-62.284186564539326,25853426.404841047
-62.28509298012379,24287523.2820118
-62.285999395708274,22968006.949597146
-62.286905811292755,21328837.21160286
-62.28781222687722,19718903.664389793
-62.2887186424617,18556623.973448887
-62.289625058046184,17437242.49591885
-62.29053147363065,15989339.05498414
-62.29143788921513,14700956.862828942
-62.29234430479961,14035258.25161635
-62.293250720384094,13583490.51311891
-62.29415713596856,12894337.101740956
-62.29506355155304,12304937.667044096
-62.29596996713752,12172577.299469415
-62.29687638272199,12090537.3693883
-62.29778279830647,11632772.193258405
-62.29868921389095,11122204.116889551
-62.29959562947542,10934503.016279858
-62.3005020450599,10771245.689364783
-62.30140846064438,10329487.202188756
-62.30231487622886,9990240.638141317
-62.30322129181333,10154261.099759553
-62.30412770739781,10549305.590934107
-62.30503412298229,10817244.694623852
-62.30594053856676,11103535.240994051
-62.30684695415124,11446302.204507083
-62.30775336973572,11293232.036176328
-62.30865978532019,10310761.5264124
-62.30956620090467,9044903.025812764
-62.31047261648915,8129361.019455813
-62.31137903207363,7438550.370049841
-62.3122854476581,6633094.568579786
-62.31319186324258,5904219.834570298
-62.31409827882706,5508920.824942442
-62.31500469441153,5151359.7051543575
-62.31591110999601,4507437.40774286
