delta,y
-113.04980420433519,0.0
-113.05071061991966,12560.36725481553
-113.05161703550415,794.5667181918398
-113.05252345108862,15278.901854114607
-113.05342986667311,33385.890531591605
-113.05433628225758,0.0
-113.05524269784205,-34418.70886641601
-113.05614911342654,-21859.09216584824
-113.05705552901101,19229.904888404068
-113.05796194459548,21678.663010824937
-113.05886836017997,0.0
-113.05977477576444,5624.56353889918
-113.0606811913489,31022.241205941886
-113.0615876069334,15639.914638896007
-113.06249402251787,-16143.302945889533
-113.06340043810233,0.0
-113.06430685368683,55897.49759297958
-113.0652132692713,51948.00296919374
-113.06611968485576,13561.655008370057
-113.06702610044026,25233.55596209597
-113.06793251602473,76452.15489897737
-113.06883893160919,96360.61993919173
-113.06974534719369,102198.902491807
-113.07065176277816,160053.33658506395
-113.07155817836265,236489.92156865634
-113.07246459394712,247955.78330266895
-113.07337100953158,220750.21811306477
-113.07427742511608,240477.45603099465
-113.07518384070055,282589.8564948533
-113.07609025628501,262562.58379619056
-113.07699667186951,214876.25129040098
-113.07790308745398,244860.0117998235
-113.07880950303844,337907.87553501735
-113.07971591862294,395143.46276663104
-113.0806223342074,421290.3545121574
-113.08152874979187,493948.9316806542
-113.08243516537637,587098.6603725604
-113.08334158096083,617090.2724058949
-113.0842479965453,623724.8994222227
-113.0851544121298,707657.5656557344
-113.08606082771426,829157.2704307013
-113.08696724329873,873064.7143512117
-113.08787365888323,869572.1138896793
-113.08878007446769,938740.6868096036
-113.08968649005219,1063706.0284697167
-113.09059290563665,1141232.1063748347
-113.09149932122112,1205803.2487943629
-113.09240573680562,1366122.9667520062
-113.09331215239008,1567548.3701180154
-113.09421856797455,1665040.0940018725
-113.09512498355905,1686561.9240844497
-113.09603139914351,1772625.742222474
-113.09693781472798,1907588.6999778626
-113.09784423031248,1975758.2879207148
-113.09875064589694,2024427.6243944517
-113.09965706148141,2186225.3478707178
-113.1005634770659,2397980.9518082812
-113.10146989265037,2495675.8449284867
-113.10237630823484,2529815.4359376356
-113.10328272381933,2674708.395633219
-113.1041891394038,2892492.484699813
-113.10509555498827,3023399.464061724
-113.10600197057276,3137897.7632693546
-113.10690838615723,3433355.620131762
-113.10781480174172,3846012.171373543
-113.10872121732619,4151651.385094924
-113.10962763291066,4386228.9093508255
-113.11053404849515,4757079.423384098
-113.11144046407962,5207493.9191210065
-113.11234687966409,5514431.298242848
-113.11325329524858,5751725.877249369
-113.11415971083305,6179495.821592537
-113.11506612641752,6739268.754990493
-113.11597254200201,7170865.511906996
-113.11687895758648,7562472.9605544675
-113.11778537317095,8227146.739112265
-113.11869178875544,9098984.609334245
-113.11959820433991,9859869.09751928
-113.12050461992438,10605960.62193273
-113.12141103550887,11731481.2352814
-113.12231745109334,13217101.402763933
-113.1232238666778,14758716.921389299
-113.1241302822623,16529274.663365377
-113.12503669784677,19000842.29662826
-113.12594311343126,22094889.126664508
-113.12684952901573,25444992.26596007
-113.1277559446002,29432292.194700375
-113.12866236018469,34907680.64646898
-113.12956877576916,42009475.48579173
-113.13047519135363,50569159.01998285
-113.13138160693812,61609105.03388428
-113.13228802252259,76860056.59595138
-113.13319443810705,96928880.532847
-113.13410085369155,122055776.77047381
-113.13500726927602,154292619.96297273
-113.13591368486048,194603369.3886371
-113.13682010044498,235341924.01403922
-113.13772651602945,259486498.05489033
-113.13863293161391,252911577.06173292
-113.13953934719841,217871712.22634104
-113.14044576278287,171331152.5407912
-113.14135217836734,129942178.24215032
-113.14225859395184,99287008.74407867
-113.1431650095363,76805871.48375174
-113.1440714251208,59763426.29582255
-113.14497784070527,47421552.39125997
-113.14588425628973,38681549.21536147
-113.14679067187423,31769837.242561396
-113.1476970874587,26043939.562313117
-113.14860350304316,21904112.525766894
