delta,y
-62.150037058036744,0.0
-62.150943473621226,-127900.2161554331
-62.15184988920569,-167155.79749815818
-62.152756304790174,-36209.56191128073
-62.153662720374655,65949.08977762144
-62.15456913595912,0.0
-62.1554755515436,132954.81420820486
-62.156381967128084,316266.8408849952
-62.15728838271255,366359.4783899463
-62.15819479829703,188179.30484051537
-62.15910121388151,0.0
-62.160007629465994,-99637.41869445238
-62.16091404505046,-167984.5894561098
-62.16182046063494,-285968.4263150194
-62.16272687621942,-262995.4050121708
-62.16363329180389,0.0
-62.16453970738837,315577.31450606044
-62.16544612297285,512968.7062322814
-62.16635253855732,752286.5268382998
-62.1672589541418,1100884.9263362973
-62.16816536972628,1305188.3482716554
-62.16907178531076,1221268.737412674
-62.16997820089523,1076144.9448424918
-62.17088461647971,1043157.9975455138
-62.17179103206419,972149.3940573395
-62.17269744764866,799726.3820084194
-62.17360386323314,784764.1642877348
-62.17451027881762,1055571.8406485533
-62.17541669440209,1366983.3541681785
-62.17632310998657,1583694.5722672353
-62.17722952557105,1938125.7636056244
-62.17813594115553,2525416.0207173103
-62.17904235674,3036431.672774145
-62.17994877232448,3298406.718817555
-62.18085518790896,3580705.7076291027
-62.18176160349343,4053087.6286622644
-62.18266801907791,4458747.574466499
-62.18357443466239,4646031.532039914
-62.18448085024687,4887619.092131696
-62.18538726583134,5334707.061841616
-62.18629368141582,5697420.262621996
-62.1872000970003,5803508.40669775
-62.18810651258477,5913523.719924876
-62.18901292816925,6148711.626370555
-62.18991934375373,6200047.563214831
-62.190825759338196,5949222.195082903
-62.19173217492268,5758096.619981779
-62.19263859050716,5790093.572160425
-62.19354500609164,5698412.258206371
-62.194451421676106,5355293.228533901
-62.19535783726059,5203696.719373146
-62.19626425284507,5492402.495600526
-62.197170668429536,5864539.71839245
-62.19807708401402,6101538.785369429
-62.1989834995985,6537615.711729681
-62.199889915182965,7325098.30554542
-62.200796330767446,8060038.541915294
-62.20170274635193,8564739.201361073
-62.20260916193641,9242624.137542801
-62.203515577520875,10228358.320268255
-62.204421993105356,11038354.236840703
-62.20532840868984,11514817.30943779
-62.206234824274304,12220848.734210158
-62.207141239858785,13434988.50728327
-62.208047655443266,14708953.829605717
-62.20895407102773,15916492.052846862
-62.209860486612214,17722891.082199454
-62.210766902196696,20450666.87310366
-62.21167331778118,23472477.663692087
-62.212579733365644,26236068.065704502
-62.213486148950125,28815336.47548159
-62.214392564534606,30987674.230042063
-62.21529898011907,32053865.20740631
-62.216205395703554,32189978.521649715
-62.217111811288035,32665366.88410707
-62.2180182268725,34048808.41434915
-62.21892464245698,35537865.77188072
-62.219831058041464,36696078.7012329
-62.220737473625945,38322388.026921734
-62.22164388921041,40847147.895495996
-62.22255030479489,43503458.95416348
