delta,y
-62.77999588924817,0.0
-62.78090230483264,302088.080992396
-62.78180872041712,895561.9364939313
-62.7827151360016,977254.6229499001
-62.783621551586066,392644.41804782394
-62.78452796717055,0.0
-62.78543438275503,-50709.00311320089
-62.78634079833951,-275612.2848184006
-62.787247213923976,-769299.4307151781
-62.78815362950846,-720515.6685418952
-62.78906004509294,0.0
-62.789966460677405,80643.11326893233
-62.790872876261886,-265945.6444175318
-62.79177929184637,-270733.00245498493
-62.792685707430834,139139.47265513986
-62.793592123015316,0.0
-62.7944985385998,-423518.65470609255
-62.79540495418428,-723958.4724895731
-62.796311369768745,-613814.4494135194
-62.797217785353226,-849410.7989035416
-62.79812420093771,-1500050.191666834
-62.799030616522174,-1598408.581489196
-62.799937032106655,-958456.7441859655
-62.800843447691136,-522841.7051307503
-62.8017498632756,-471116.2062981706
-62.802656278860084,137204.22709080577
-62.803562694444565,1393195.0686964896
-62.804469110029046,2158168.5915710777
-62.80537552561351,2128658.1164378244
-62.806281941197994,2312564.8646387514
-62.807188356782476,2968998.084287077
-62.80809477236694,3115088.3482351247
-62.809001187951424,2610742.86850244
-62.809907603535905,2652748.6603185814
-62.81081401912037,3609235.2020862177
-62.81172043470485,4416948.231800821
-62.812626850289334,4674133.535579583
-62.813533265873815,5225236.163727872
-62.81443968145828,6153699.304141836
-62.81534609704276,6404330.722491391
-62.816252512627244,5949671.225508101
-62.81715892821171,6070456.619731696
-62.81806534379619,6931352.484823689
-62.81897175938067,7210944.983101001
-62.819878174965154,6694947.504781172
-62.82078459054962,6806462.419164608
-62.8216910061341,7967268.602510505
-62.822597421718584,8933399.042355925
-62.82350383730305,9365952.009003127
-62.82441025288753,10476856.001728807
-62.82531666847201,12472828.950850353
-62.82622308405648,14012100.585332878
-62.82712949964096,14866091.997200359
-62.82803591522544,16396689.70533274
-62.82894233080992,18741696.710473083
-62.82984874639439,20381519.6697719
-62.83075516197887,21177840.72934088
-62.83166157756335,22870022.028145365
-62.83256799314782,25859047.862650275
-62.8334744087323,28623752.69705225
-62.83438082431678,31083775.016862422
-62.83528723990125,35253622.363640234
-62.83619365548573,41630922.91279728
-62.83710007107021,48148697.7855466
-62.83800648665469,53516056.79222758
-62.83891290223916,58274883.31338739
-62.83981931782364,61963294.821148165
-62.84072573340812,63058740.59823103
-62.84163214899259,62575675.56270952
-62.84253856457707,63744841.37340054
-62.84344498016155,67151878.94020592
-62.84435139574602,70216512.44069189
-62.8452578113305,72292054.43529986
-62.84616422691498,75800681.03230493
-62.84707064249946,81365086.30141735
-62.84797705808393,86667910.83010802
-62.84888347366841,91351213.69542766
-62.84978988925289,98017588.76235913
-62.850696304837356,107083733.32598694
-62.85160272042184,115960547.70964696
-62.85250913600632,124670948.906454
-62.853415551590786,136538499.6220877
-62.85432196717527,151868515.97727486
-62.85522838275975,167210207.40479574
-62.85613479834423,182547948.21440673
-62.857041213928696,202503478.53726766
-62.85794762951318,228643033.24518627
-62.85885404509766,257985019.60426232
-62.859760460682125,291071427.93191826
-62.860666876266606,333312171.23211104
-62.86157329185109,386230710.95145214
-62.862479707435554,446783562.7889263
-62.863386123020035,518035421.9472537
-62.864292538604516,610245168.3228415
-62.865198954189,729095166.658483
-62.866105369773464,875876453.1709187
-62.867011785357946,1062759683.9421679
-62.86791820094243,1312296172.3522441
-62.868824616526894,1637759081.4932566
-62.869731032111375,2043899241.065599
-62.870637447695856,2548299856.7606444
-62.87154386328032,3157032078.991952
-62.872450278864804,3781182164.8477883
-62.873356694449285,4209127007.3988376
-62.874263110033766,4231571318.303094
-62.87516952561823,3820479707.3132057
-62.876075941202714,3159817785.1867895
-62.876982356787195,2489917942.521103
-62.87788877237166,1943690082.9470553
-62.87879518795614,1529400284.3877764
-62.879701603540624,1214151409.8895936
-62.88060801912509,976536801.5032966
-62.88151443470957,798812331.7600126
-62.882420850294054,658867642.0175389
-62.883327265878535,544277102.3293262
-62.884233681463,455433904.9231536
-62.88514009704748,389852272.0151898
-62.886046512631964,337277822.972047
-62.88695292821643,291892675.4819293
-62.88785934380091,256031464.54226544
-62.88876575938539,229464277.9604113
-62.88967217496986,205985781.38401636
-62.89057859055434,182648501.9325618
-62.89148500613882,162772092.59614053
-62.8923914217233,147782966.6429747
-62.89329783730777,134283176.30335963
-62.89420425289225,120798339.88756096
-62.89511066847673,109897106.325396
-62.8960170840612,102016195.59577984
-62.89692349964568,93900941.36272119
-62.89782991523016,84623828.30494751
-62.89873633081463,77059926.15834954
-62.89964274639911,72099052.66319744
-62.90054916198359,67020895.14890227
-62.90145557756807,60808484.09830593
-62.90236199315254,55826394.44760874
-62.90326840873702,53045482.89012264
-62.9041748243215,50434392.244693495
-62.90508123990597,47191075.66981381
-62.90598765549045,45071051.31327455
-62.90689407107493,44473772.64504723
-62.9078004866594,43403477.442503974
-62.90870690224388,41295041.94978953
-62.90961331782836,39969376.465644255
-62.91051973341284,39911072.29058218
-62.91142614899731,39278282.29738139
-62.91233256458179,37405853.04026871
-62.91323898016627,35804069.37227227
-62.91414539575074,34968396.44660223
-62.91505181133522,33546707.25965509
-62.9159582269197,31345274.063544642
-62.916864642504166,29963838.958513163
-62.91777105808865,29819083.03553942
-62.91867747367313,29574889.51333835
-62.91958388925761,29048500.17446064
-62.920490304842076,29705893.387664407
-62.92139672042656,31796143.818605714
-62.92230313601104,33904504.85331826
-62.923209551595505,35743029.40950753
-62.924115967179986,38386306.86136068
-62.92502238276447,41217810.8288023
-62.925928798348934,41643143.48556407
-62.926835213933416,38658174.93324744
-62.9277416295179,34111999.098698325
-62.92864804510238,29768794.342937004
-62.929554460686845,25616821.62928415
-62.930460876271326,21656203.55610819
-62.93136729185581,18771759.026917797
-62.932273707440274,17004939.777226113
-62.933180123024755,15214381.369090408
-62.934086538609236,13189321.331039358
-62.9349929541937,12046926.188916247
-62.935899369778184,11987246.733997196
-62.936805785362665,11728638.637969965
-62.937712200947146,10706707.318971302
-62.93861861653161,9816380.087064222
-62.939525032116094,9467788.230148561
-62.940431447700576,8895576.759736646
-62.94133786328504,7922642.056625841
-62.942244278869524,7491840.9381295815
-62.943150694454005,7900070.118048537
-62.94405711003847,8281011.39970369
-62.94496352562295,8290218.096777982
-62.945869941207434,8556979.783367084
-62.946776356791915,9071370.267402757
-62.94768277237638,8884134.222809618
-62.94858918796086,7832142.3313608775
-62.949495603545344,6875354.322939764
-62.95040201912981,6336269.895287992
-62.95130843471429,5466846.0595758855
-62.95221485029877,4125525.800581539
-62.95312126588324,3219894.9428236047
-62.95402768146772,3080686.2029264634
-62.9549340970522,2986297.2389573837
-62.955840512636684,2680175.818722505
-62.95674692822115,2799415.1652018484
-62.95765334380563,3420345.5395583585
-62.95855975939011,3706563.3375038086
-62.95946617497458,3391114.490215608
-62.96037259055906,3151292.626980178
-62.96127900614354,3165933.7949664313
-62.96218542172801,2749070.2764933817
-62.96309183731249,1766519.0181949427
-62.96399825289697,1001284.9992656717
-62.96490466848145,758971.360988508
-62.96581108406592,471311.98107949086
-62.9667174996504,0.0
-62.96762391523488,-218772.23815931985
-62.96853033081935,115959.62417839747
-62.96943674640383,289135.5956089841
-62.97034316198831,62044.876400133595
-62.97124957757278,0.0
-62.97215599315726,352816.281902235
-62.97306240874174,382865.9398922892
-62.97396882432622,-20310.116682504304
-62.97487523991069,-201748.0509809684
-62.97578165549517,0.0
-62.97668807107965,155534.54094031453
-62.97759448666412,-114418.00251241773
-62.9785009022486,-222628.10433752649
-62.97940731783308,0.0
