delta,y
-62.77999588924817,0.0
-62.78090230483264,183948.83189396746
-62.78180872041712,63450.91192860529
-62.7827151360016,96199.83423823491
-62.783621551586066,262164.3619628791
-62.78452796717055,0.0
-62.78543438275503,40350.288084905595
-62.78634079833951,111607.3510669861
-62.787247213923976,321008.3518883679
-62.78815362950846,257482.8836089857
-62.78906004509294,0.0
-62.789966460677405,-334371.5750283636
-62.790872876261886,-178516.17669259943
-62.79177929184637,-99177.26054745726
-62.792685707430834,-200270.44865540043
-62.793592123015316,0.0
-62.7944985385998,451310.8677274473
-62.79540495418428,670201.802248925
-62.796311369768745,647452.8115352821
-62.797217785353226,937079.6237971708
-62.79812420093771,1499409.3775349744
-62.799030616522174,1661176.8151057437
-62.799937032106655,1341010.674116362
-62.800843447691136,1151562.5357930586
-62.8017498632756,1186185.6649829186
-62.802656278860084,920455.5892444756
-62.803562694444565,432924.70388182625
-62.804469110029046,455621.1339126602
-62.80537552561351,1039197.569947619
-62.806281941197994,1420341.1731027737
-62.807188356782476,1393618.0000652634
-62.80809477236694,1568539.0540181473
-62.809001187951424,2113503.586677188
-62.809907603535905,2541474.3803162556
-62.81081401912037,2921101.4723943565
-62.81172043470485,3985109.888862958
-62.812626850289334,5813937.754700424
-62.813533265873815,7664399.88189636
-62.81443968145828,9247590.928198883
-62.81534609704276,10887440.499326391
-62.816252512627244,12339427.987912985
-62.81715892821171,12872975.251519172
-62.81806534379619,12678636.771224583
-62.81897175938067,12786224.728837198
-62.819878174965154,13443944.446946057
-62.82078459054962,13980943.477157189
-62.8216910061341,14332539.621057792
-62.822597421718584,15170668.78375641
-62.82350383730305,16424532.462234514
-62.82441025288753,17255249.64517857
-62.82531666847201,17624766.874580733
-62.82622308405648,18288515.35162332
-62.82712949964096,19132476.862510383
-62.82803591522544,19199290.53479494
-62.82894233080992,18491513.731231175
-62.82984874639439,18037253.8598508
-62.83075516197887,18063758.41912978
-62.83166157756335,17893368.79149206
-62.83256799314782,17735772.515089728
-62.8334744087323,18657060.824088
-62.83438082431678,20582389.395451695
-62.83528723990125,22258616.834765505
-62.83619365548573,23396283.77185025
-62.83710007107021,24901510.709512565
-62.83800648665469,26844757.742294922
-62.83891290223916,28283703.502148356
-62.83981931782364,29293601.10179419
-62.84072573340812,31020828.982819665
-62.84163214899259,33495446.951768517
-62.84253856457707,35603614.021319106
-62.84344498016155,37479624.54187872
-62.84435139574602,40648117.991580635
-62.8452578113305,45513483.892747656
-62.84616422691498,51006920.991563976
-62.84707064249946,56933945.755212836
-62.84797705808393,64203159.71979146
-62.84888347366841,72411033.98079452
-62.84978988925289,79656948.9802988
-62.850696304837356,85050205.8673872
-62.85160272042184,89023181.7708948
-62.85250913600632,91242461.08988407
-62.853415551590786,91071974.79602809
-62.85432196717527,90146819.17308539
-62.85522838275975,91354856.37336649
-62.85613479834423,94984534.04803738
-62.857041213928696,98919707.43109511
-62.85794762951318,102687760.50397056
-62.85885404509766,107922956.86306874
-62.859760460682125,114806419.4552087
-62.860666876266606,121867027.26496947
-62.86157329185109,129548923.063422
-62.862479707435554,139965784.28234252
-62.863386123020035,152779404.24814278
-62.864292538604516,165532971.81814513
-62.865198954189,178454397.8685262
-62.866105369773464,194503566.98389572
-62.867011785357946,214354574.75434107
-62.86791820094243,236160112.87816557
-62.868824616526894,260557925.64111543
-62.869731032111375,290560159.2443359
-62.870637447695856,326210047.2316388
-62.87154386328032,365414537.5935432
-62.872450278864804,410626763.1653892
-62.873356694449285,468193027.7904436
-62.874263110033766,540661081.6570451
-62.87516952561823,627272662.6593953
-62.876075941202714,732783576.0229995
-62.876982356787195,867534773.2178234
-62.87788877237166,1038644108.2984785
-62.87879518795614,1251730246.0479503
-62.879701603540624,1522380561.5518413
-62.88060801912509,1873729163.549865
-62.88151443470957,2321781395.4399943
-62.882420850294054,2876806704.6458244
-62.883327265878535,3550765514.8059325
-62.884233681463,4319787983.095313
-62.88514009704748,5052672071.935002
-62.886046512631964,5513680059.111572
-62.88695292821643,5501519058.30872
-62.88785934380091,5010790121.614177
-62.88876575938539,4240283290.5968256
-62.88967217496986,3437472858.296904
-62.89057859055434,2747961245.145266
-62.89148500613882,2199063982.381158
-62.8923914217233,1770801049.8474517
-62.89329783730777,1442582829.5524883
-62.89420425289225,1192243740.563143
-62.89511066847673,994617768.0864761
-62.8960170840612,834425655.558289
-62.89692349964568,707719465.8434091
-62.89782991523016,608899232.4662097
-62.89873633081463,527425890.8243804
-62.89964274639911,457303261.0047717
-62.90054916198359,399171172.1856607
-62.90145557756807,352052753.4128967
-62.90236199315254,311383274.685364
-62.90326840873702,275510160.7623714
-62.9041748243215,246418833.5625232
-62.90508123990597,223344956.89438656
-62.90598765549045,202185088.54320866
-62.90689407107493,181664603.94549084
-62.9078004866594,164219176.66775927
-62.90870690224388,150426917.25054964
-62.90961331782836,137900499.9985569
-62.91051973341284,125913872.26087837
-62.91142614899731,116095787.62305143
-62.91233256458179,108227074.45116654
-62.91323898016627,99980924.53187357
-62.91414539575074,91189637.3002151
-62.91505181133522,84145620.80540782
-62.9159582269197,79339944.54858886
-62.916864642504166,74768018.21256998
-62.91777105808865,69669922.67548443
-62.91867747367313,65266818.533302896
-62.91958388925761,61588346.45426965
-62.920490304842076,57113304.48329981
-62.92139672042656,51866111.471441
-62.92230313601104,47641064.35738384
