delta,y
-62.150037058036744,0.0
-62.150943473621226,-30067.370684612542
-62.15184988920569,-74718.90280203387
-62.152756304790174,-79314.33984719962
-62.153662720374655,-40770.16230165586
-62.15456913595912,0.0
-62.1554755515436,-23342.771114470088
-62.156381967128084,-4885.351418118225
-62.15728838271255,32625.171966451453
-62.15819479829703,32039.856571234413
-62.15910121388151,0.0
-62.160007629465994,19142.70757093653
-62.16091404505046,49467.21549224458
-62.16182046063494,41202.82712601498
-62.16272687621942,5723.862045552582
-62.16363329180389,0.0
-62.16453970738837,46437.12813984312
-62.16544612297285,57689.580357821425
-62.16635253855732,29286.069747401983
-62.1672589541418,9682.915529485326
-62.16816536972628,-1259.9882888903376
-62.16907178531076,-47801.18792259216
-62.16997820089523,-117799.03926397255
-62.17088461647971,-150996.42349775613
-62.17179103206419,-145475.19718210422
-62.17269744764866,-154190.58799464384
-62.17360386323314,-179211.54412695998
-62.17451027881762,-172728.471950119
-62.17541669440209,-139352.73192000086
-62.17632310998657,-131084.16141633503
-62.17722952557105,-142484.24885514297
-62.17813594115553,-118762.29038170935
-62.17904235674,-67573.56967090408
-62.17994877232448,-52927.45786918374
-62.18085518790896,-76757.96618340875
-62.18176160349343,-78341.93588209408
-62.18266801907791,-53977.891168432194
-62.18357443466239,-61605.6964227194
-62.18448085024687,-99357.00360596948
-62.18538726583134,-96800.69143070967
-62.18629368141582,-39972.07414770359
-62.1872000970003,8931.304517025477
-62.18810651258477,29851.25713628973
-62.18901292816925,69875.62520640728
-62.18991934375373,138607.1277343044
-62.190825759338196,195576.13002845435
-62.19173217492268,257725.36366397026
-62.19263859050716,402780.51906601293
-62.19354500609164,646319.7429189687
-62.194451421676106,925850.6058958259
-62.19535783726059,1216695.9482519387
-62.19626425284507,1544295.6915707393
-62.197170668429536,1873237.9470056193
-62.19807708401402,2117192.851291691
-62.1989834995985,2281209.2728180974
-62.199889915182965,2465637.227215525
-62.200796330767446,2705607.4063288113
-62.20170274635193,2933400.3638088405
-62.20260916193641,3116571.1655384796
-62.203515577520875,3294446.2924386393
-62.204421993105356,3456152.6574145695
-62.20532840868984,3531289.316941242
-62.206234824274304,3535540.0830776985
-62.207141239858785,3577899.5036538327
-62.208047655443266,3683782.566474976
-62.20895407102773,3755414.9722263487
-62.209860486612214,3743212.878994759
-62.210766902196696,3703566.1253820295
-62.21167331778118,3650826.5023908336
-62.212579733365644,3521733.967814988
-62.213486148950125,3340563.9140326376
-62.214392564534606,3249004.185862068
-62.21529898011907,3303939.643621196
-62.216205395703554,3405648.7765797656
-62.217111811288035,3488545.6301739914
-62.2180182268725,3613268.13688335
-62.21892464245698,3802706.700911541
-62.219831058041464,3968180.8801216795
-62.220737473625945,4082248.052030245
-62.22164388921041,4247558.254705052
-62.22255030479489,4506240.015123755
-62.223456720379374,4760753.0824536355
-62.22436313596384,4977265.930701955
-62.22526955154832,5283972.745217672
-62.226175967132804,5767278.196429018
-62.22708238271727,6354503.9918759
-62.22798879830175,6997828.653132
-62.22889521388623,7776873.638394723
-62.229801629470714,8706207.038748886
-62.23070804505518,9636540.529858831
-62.23161446063966,10455084.814775907
-62.23252087622414,11177910.807168191
-62.23342729180861,11749746.319176948
-62.23433370739309,12011884.780103214
-62.23524012297757,12010481.615053963
-62.23614653856204,12074825.026587833
-62.23705295414652,12419696.15033591
-62.237959369731,12919634.586591
-62.23886578531548,13435505.864818767
-62.23977220089995,14073746.551941883
-62.24067861648443,14928249.37334569
-62.24158503206891,15876344.600390827
-62.24249144765338,16868322.707403995
-62.24339786323786,18112616.93983449
-62.24430427882234,19715388.7097768
-62.24521069440681,21450787.580111258
-62.24611710999129,23167489.302580122
-62.24702352557577,25095907.101438943
-62.24792994116025,27459602.306832336
-62.24883635674472,30145994.764855493
-62.2497427723292,33090592.899384096
-62.25064918791368,36586179.58005925
-62.25155560349815,40836568.66964106
-62.25246201908263,45651577.47265542
-62.25336843466711,51034150.22307314
-62.254274850251576,57605490.102831304
-62.25518126583606,65958474.01691312
-62.25608768142054,76131273.42768593
-62.25699409700502,88318124.05523287
-62.25790051258949,103524431.89652024
-62.25880692817397,122872746.55652195
-62.25971334375845,147020736.68037337
-62.260619759342916,177157065.31750607
-62.2615261749274,215756938.39835703
-62.26243259051188,265297560.8698762
-62.263339006096345,327186457.5692167
-62.264245421680826,402765219.7937263
-62.26515183726531,492148132.9047058
-62.26605825284979,587017758.2990421
-62.266964668434255,664745328.3601912
-62.267871084018736,696443441.5206112
-62.26877749960322,667116729.9721678
-62.269683915187684,588310841.6338415
-62.270590330772166,489064123.15517867
-62.27149674635665,395073595.33468986
-62.272403161941114,317144157.49907607
-62.273309577525595,255274035.4235845
-62.274215993110076,206988899.8285493
-62.27512240869456,170009828.4695424
-62.276028824279024,141425042.89878556
-62.276935239863505,118475166.54392372
-62.277841655447986,99953452.32652389
-62.27874807103245,85446567.4764921
-62.279654486616934,73917476.58169086
-62.280560902201415,64138782.19805963
-62.28146731778588,55775979.122354314
-62.28237373337036,48965826.43214893
-62.283280148954844,43348612.13574026
-62.284186564539326,38377695.31793172
-62.28509298012379,34073358.45121548
-62.285999395708274,30649393.516081642
-62.286905811292755,27797841.46134074
-62.28781222687722,25055690.399511226
-62.2887186424617,22507013.660389286
-62.289625058046184,20467507.141853575
-62.29053147363065,18810949.3900573
-62.29143788921513,17210442.58993857
-62.29234430479961,15726117.223439189
-62.293250720384094,14572758.249590632
-62.29415713596856,13589858.51385917
-62.29506355155304,12494097.966015756
-62.29596996713752,11405795.280920168
-62.29687638272199,10607213.946427507
-62.29778279830647,10007157.261247931
-62.29868921389095,9329639.216021284
-62.29959562947542,8613404.302779632
-62.3005020450599,8055459.914118262
-62.30140846064438,7564559.413168616
-62.30231487622886,6929198.471237933
-62.30322129181333,6251569.335817203
-62.30412770739781,5782906.394375414
-62.30503412298229,5490745.347738178
-62.30594053856676,5191728.56069784
-62.30684695415124,4943841.8836904
-62.30775336973572,4904482.761621158
-62.30865978532019,4953948.929362535
-62.30956620090467,4854093.677523851
