delta,y
-113.04980420433519,0.0
-113.05071061991966,11913.028208211705
-113.05161703550415,16029.477269461291
-113.05252345108862,-21608.289772891352
-113.05342986667311,-36187.18114915554
-113.05433628225758,0.0
-113.05524269784205,20103.833989348437
-113.05614911342654,-13408.96629358604
-113.05705552901101,-30644.839956847864
-113.05796194459548,-1956.540646594658
-113.05886836017997,0.0
-113.05977477576444,-12314.475302764971
-113.0606811913489,-7485.251538772689
-113.0615876069334,41111.80181699444
-113.06249402251787,52935.29238696612
-113.06340043810233,0.0
-113.06430685368683,-70293.53689379216
-113.0652132692713,-59753.676222799695
-113.06611968485576,-36140.27069786894
-113.06702610044026,-39821.04335142787
-113.06793251602473,-14027.313847246973
-113.06883893160919,50647.604225687595
-113.06974534719369,65877.16687817287
-113.07065176277816,10920.776037041593
-113.07155817836265,-15675.99766822686
-113.07246459394712,21255.00701390035
-113.07337100953158,28477.71496484801
-113.07427742511608,-29923.625669480476
-113.07518384070055,-60270.82962078822
-113.07609025628501,-26202.216286738927
-113.07699667186951,-24774.62462286628
-113.07790308745398,-97028.34687466262
-113.07880950303844,-147012.98211003758
-113.07971591862294,-130527.93041756126
-113.0806223342074,-136970.41429366684
-113.08152874979187,-200307.45918585703
-113.08243516537637,-219604.52720559563
-113.08334158096083,-153021.00701670162
-113.0842479965453,-98187.1026271081
-113.0851544121298,-95603.40009118931
-113.08606082771426,-50225.101525962
-113.08696724329873,67422.9824851884
-113.08787365888323,146603.2733892743
-113.08878007446769,146849.11778218474
-113.08968649005219,172840.43226528045
-113.09059290563665,255846.05464601563
-113.09149932122112,279147.92730766936
-113.09240573680562,206214.7086432717
-113.09331215239008,156950.52252663573
-113.09421856797455,172192.25030905264
-113.09512498355905,139563.8705868782
-113.09603139914351,39830.643541397876
-113.09693781472798,16493.986015782866
-113.09784423031248,107235.95443728194
-113.09875064589694,163906.16294609738
-113.09965706148141,133777.44383207487
-113.1005634770659,150760.62677426124
-113.10146989265037,251230.15670055832
-113.10237630823484,285957.5729547796
-113.10328272381933,220235.14682638546
-113.1041891394038,224682.61572466302
-113.10509555498827,355772.0251260107
-113.10600197057276,452320.67586084676
-113.10690838615723,461994.15093833697
-113.10781480174172,546544.583192626
-113.10872121732619,743413.993935582
-113.10962763291066,863641.5924643489
-113.11053404849515,854005.1659098347
-113.11144046407962,908322.0152571306
-113.11234687966409,1093025.6627270654
-113.11325329524858,1238405.1193242958
-113.11415971083305,1329137.5271119361
-113.11506612641752,1593594.760703213
-113.11597254200201,2065016.8376897988
-113.11687895758648,2490786.7703612437
-113.11778537317095,2826400.536415519
-113.11869178875544,3347557.815096463
-113.11959820433991,4110575.38645728
-113.12050461992438,4814205.498288846
-113.12141103550887,5376058.462300079
-113.12231745109334,6093031.602877421
-113.1232238666778,7042560.250924324
-113.1241302822623,7946211.197894518
-113.12503669784677,8849820.852775682
-113.12594311343126,10258945.817383872
-113.12684952901573,12351493.814794824
-113.1277559446002,14818996.983183332
-113.12866236018469,17777961.801616587
-113.12956877576916,21988530.204550605
-113.13047519135363,27870993.470303267
-113.13138160693812,35346858.80737296
-113.13228802252259,45064553.57604612
-113.13319443810705,58596145.59098036
-113.13410085369155,77031753.6740592
-113.13500726927602,101022582.03888898
-113.13591368486048,132578785.82560118
-113.13682010044498,173438323.66523513
-113.13772651602945,218463400.60464227
-113.13863293161391,252756603.0054966
-113.13953934719841,260522260.5159184
-113.14044576278287,238647906.21673974
-113.14135217836734,199447370.9607119
-113.14225859395184,159315577.1039033
-113.1431650095363,126828324.64805754
-113.1440714251208,101980459.42021118
-113.14497784070527,82639911.00052582
-113.14588425628973,67995095.75304492
-113.14679067187423,57252469.490769
