delta,y
-62.77999588924817,0.0
-62.78090230483264,-93753.61955298297
-62.78180872041712,-292482.2656622343
-62.7827151360016,-361326.972387176
-62.783621551586066,-137424.679087298
-62.78452796717055,0.0
-62.78543438275503,-106342.06134582497
-62.78634079833951,-284512.5133042
-62.787247213923976,-174688.60521382093
-62.78815362950846,10071.705874370411
-62.78906004509294,0.0
-62.789966460677405,258090.43780452013
-62.790872876261886,699999.2707813829
-62.79177929184637,915290.3406495601
-62.792685707430834,566437.0392717123
-62.793592123015316,0.0
-62.7944985385998,-601966.0378527939
-62.79540495418428,-1126395.1638569664
-62.796311369768745,-1731030.302930247
-62.797217785353226,-2057759.5695265662
-62.79812420093771,-1848652.081081178
-62.799030616522174,-1494128.9137605391
-62.799937032106655,-1335192.1736685745
-62.800843447691136,-1027378.914438704
-62.8017498632756,-226202.61579690315
-62.802656278860084,726156.3592643719
-62.803562694444565,1436220.9400588498
-62.804469110029046,2122580.962745495
-62.80537552561351,2979682.5819318965
-62.806281941197994,3546890.4423197974
-62.807188356782476,3413799.5611198936
-62.80809477236694,2921799.9501055423
-62.809001187951424,2497618.451860536
-62.809907603535905,1960704.657052856
-62.81081401912037,1164158.789523583
-62.81172043470485,601924.2687307354
-62.812626850289334,648063.4801229071
-62.813533265873815,887493.8644152861
-62.81443968145828,915133.1032358259
-62.81534609704276,1071526.3857681714
-62.816252512627244,1661943.384757325
-62.81715892821171,2220832.4995387513
-62.81806534379619,2339147.501521537
-62.81897175938067,2475580.54677877
-62.819878174965154,3164237.6920574494
-62.82078459054962,4165266.6360752173
-62.8216910061341,5154603.237217553
-62.822597421718584,6436630.063899135
-62.82350383730305,8167278.258548429
-62.82441025288753,9706251.888202485
-62.82531666847201,10592534.00305862
-62.82622308405648,11359148.175433941
-62.82712949964096,12564043.53809943
-62.82803591522544,13860467.271730611
-62.82894233080992,14835164.026780957
-62.82984874639439,15839191.209955703
-62.83075516197887,17118324.6045111
-62.83166157756335,18070376.389964174
-62.83256799314782,18275866.886317965
-62.8334744087323,18313381.347837165
-62.83438082431678,18650361.966589384
-62.83528723990125,18740247.821189806
-62.83619365548573,18162903.04014525
-62.83710007107021,17601568.949323885
-62.83800648665469,17699461.83139959
-62.83891290223916,18040063.20485525
-62.83981931782364,18287406.424683645
-62.84072573340812,19185821.185272206
-62.84163214899259,21305720.487780515
-62.84253856457707,23917587.28253301
-62.84344498016155,26237563.836865675
-62.84435139574602,28649375.55225324
-62.8452578113305,31571265.74306897
-62.84616422691498,34343077.580618106
-62.84707064249946,36443831.458650105
-62.84797705808393,38577659.601467215
-62.84888347366841,41329183.871633805
-62.84978988925289,44033791.49557795
-62.850696304837356,46252677.205020614
-62.85160272042184,49031073.32938802
-62.85250913600632,53372448.04923576
-62.853415551590786,58830620.13870327
-62.85432196717527,64929599.09451617
-62.85522838275975,72458112.84758031
-62.85613479834423,81835508.68765567
-62.857041213928696,91590755.66955829
-62.85794762951318,99920619.5060605
-62.85885404509766,106387560.43609516
-62.859760460682125,110905540.38031183
-62.860666876266606,112933011.02386749
-62.86157329185109,113205277.57213904
-62.862479707435554,114351251.93507235
-62.863386123020035,118077962.85734157
-62.864292538604516,123539204.483679
-62.865198954189,129952761.93544681
-62.866105369773464,138538135.94856748
-62.867011785357946,150075308.55251235
-62.86791820094243,163015764.86482987
-62.868824616526894,176117217.68539724
-62.869731032111375,190502638.92463794
-62.870637447695856,206967594.22044146
-62.87154386328032,223955370.83725226
-62.872450278864804,240602954.41093424
-62.873356694449285,258968486.3323581
-62.874263110033766,280696912.9468304
-62.87516952561823,304560423.1034909
-62.876075941202714,330073794.8734104
-62.876982356787195,360185167.1049642
-62.87788877237166,397373943.0220641
-62.87879518795614,440849460.8370085
-62.879701603540624,491018472.96236455
-62.88060801912509,552574599.1214081
-62.88151443470957,629393589.5962949
-62.882420850294054,721202930.1037312
-62.883327265878535,829948054.944271
-62.884233681463,964528998.7880181
-62.88514009704748,1134759939.461119
-62.886046512631964,1347561485.0197303
-62.88695292821643,1615601143.521284
-62.88785934380091,1962075350.7793534
-62.88876575938539,2408739684.486625
-62.88967217496986,2966364406.4217644
-62.89057859055434,3639595687.4288735
-62.89148500613882,4412449114.8105755
-62.8923914217233,5193290105.10859
-62.89329783730777,5785166610.078932
-62.89420425289225,5968487615.81173
-62.89511066847673,5657773028.708664
-62.8960170840612,4975458123.98653
-62.89692349964568,4158054388.330616
-62.89782991523016,3395561364.0262227
-62.89873633081463,2759826100.6329327
-62.89964274639911,2246809926.4122868
-62.90054916198359,1837840249.0856986
-62.90145557756807,1515791446.9902174
-62.90236199315254,1259903317.1858191
-62.90326840873702,1052337606.3188988
-62.9041748243215,885474905.9582983
-62.90508123990597,754622548.5807759
-62.90598765549045,650248865.9275669
-62.90689407107493,563121604.4733268
-62.9078004866594,490323521.8058552
-62.90870690224388,430725455.40783536
-62.90961331782836,379934463.5172379
-62.91051973341284,334163891.3062822
-62.91142614899731,294156649.1692536
-62.91233256458179,261113914.31243998
-62.91323898016627,232766498.7159375
-62.91414539575074,206805098.66144308
-62.91505181133522,184284452.90136218
-62.9159582269197,166450015.00410482
-62.916864642504166,151646700.31455696
-62.91777105808865,138192139.6665056
-62.91867747367313,127083246.49438332
-62.91958388925761,119209576.91715741
-62.920490304842076,112815926.53437473
-62.92139672042656,106143339.97486098
-62.92230313601104,99879100.83471029
-62.923209551595505,94810920.5221541
-62.924115967179986,89666971.40608086
-62.92502238276447,83379792.18836975
-62.925928798348934,77067318.40236829
-62.926835213933416,71812257.5212847
-62.9277416295179,66763777.937969714
-62.92864804510238,61258954.31719431
-62.929554460686845,56595203.907216236
-62.930460876271326,53882377.38580788
-62.93136729185581,52157008.611571305
-62.932273707440274,50273819.49959824
-62.933180123024755,48702560.905384
-62.934086538609236,47887818.127928294
-62.9349929541937,46767614.77178117
-62.935899369778184,44524602.959791996
-62.936805785362665,42081753.77712371
-62.937712200947146,40422616.23795909
-62.93861861653161,39103000.28363231
-62.939525032116094,37747804.337802276
-62.940431447700576,37317288.4872863
-62.94133786328504,38541611.06599416
-62.942244278869524,40681735.2694315
-62.943150694454005,43039771.665175036
-62.94405711003847,46006558.514202505
-62.94496352562295,49318610.68618716
-62.945869941207434,50950634.1191186
-62.946776356791915,49245638.00857423
-62.94768277237638,44868017.65624398
-62.94858918796086,39439329.89413403
-62.949495603545344,33581842.88542691
-62.95040201912981,27477598.588931102
-62.95130843471429,21942698.58725891
-62.95221485029877,17556691.52379816
-62.95312126588324,13783583.063873433
-62.95402768146772,10100590.142515592
-62.9549340970522,6996387.729831405
-62.955840512636684,4908111.357889362
-62.95674692822115,3284519.0710764825
-62.95765334380563,1652332.9393471405
-62.95855975939011,498807.38194010407
-62.95946617497458,158885.01176991314
-62.96037259055906,-73191.73071721569
-62.96127900614354,-786831.0847428478
-62.96218542172801,-1460227.1534728892
-62.96309183731249,-1505719.820009172
-62.96399825289697,-1272945.7767581195
-62.96490466848145,-1162983.9369835258
-62.96581108406592,-803989.5582168512
-62.9667174996504,0.0
-62.96762391523488,891151.2173420601
