delta,y
-62.150037058036744,0.0
-62.150943473621226,74452.77043508412
-62.15184988920569,85016.33302356699
-62.152756304790174,31401.412008841755
-62.153662720374655,3526.2664845003746
-62.15456913595912,0.0
-62.1554755515436,37633.26166509604
-62.156381967128084,20308.442203537794
-62.15728838271255,27101.020623338176
-62.15819479829703,45463.75517383823
-62.15910121388151,0.0
-62.160007629465994,-79571.44097951427
-62.16091404505046,-74610.66047146427
-62.16182046063494,-933.0147082582116
-62.16272687621942,25935.05342706293
-62.16363329180389,0.0
-62.16453970738837,-30021.662271802314
-62.16544612297285,-20696.37334985868
-62.16635253855732,-56607.071162319975
-62.1672589541418,-110979.93985596532
-62.16816536972628,-72821.33575966721
-62.16907178531076,47763.6482355718
-62.16997820089523,149599.006537396
-62.17088461647971,253789.2620164035
-62.17179103206419,466261.6226444077
-62.17269744764866,746989.0570501881
-62.17360386323314,947846.0217757297
-62.17451027881762,1066647.7216899532
-62.17541669440209,1227874.08515639
-62.17632310998657,1425097.850521226
-62.17722952557105,1528861.587183363
-62.17813594115553,1540909.9467471263
-62.17904235674,1587367.4301872961
-62.17994877232448,1665196.7038069516
-62.18085518790896,1654483.6839914648
-62.18176160349343,1580465.4385337213
-62.18266801907791,1602607.1763401933
-62.18357443466239,1748017.3565421063
-62.18448085024687,1918451.4242253215
-62.18538726583134,2142372.877955335
-62.18629368141582,2532553.6099440195
-62.1872000970003,3007003.9211780196
-62.18810651258477,3355658.7983032707
-62.18901292816925,3583547.950524655
-62.18991934375373,3886797.2510588095
-62.190825759338196,4298720.358716761
-62.19173217492268,4674731.997933889
-62.19263859050716,5007851.872765109
-62.19354500609164,5413960.629284724
-62.194451421676106,5815398.350435223
-62.19535783726059,6008865.946182654
-62.19626425284507,6057623.830610346
-62.197170668429536,6243418.073964628
-62.19807708401402,6611557.1001542155
-62.1989834995985,6936818.161009868
-62.199889915182965,7145672.526038913
-62.200796330767446,7372885.308324104
-62.20170274635193,7590463.355562938
-62.20260916193641,7609138.532049529
-62.203515577520875,7481340.116650346
-62.204421993105356,7472643.905892758
-62.20532840868984,7596131.99668561
-62.206234824274304,7608770.258002687
-62.207141239858785,7494111.567694194
-62.208047655443266,7488295.6766523365
-62.20895407102773,7604336.703095883
-62.209860486612214,7623826.204009034
-62.210766902196696,7596104.992046649
-62.21167331778118,7828544.026471716
-62.212579733365644,8332575.951851374
-62.213486148950125,8812103.978469323
-62.214392564534606,9251184.169806747
-62.21529898011907,9951182.889384542
-62.216205395703554,10926536.709420655
-62.217111811288035,11858876.78403291
-62.2180182268725,12734720.978442201
-62.21892464245698,13922381.145935055
-62.219831058041464,15512935.49647928
-62.220737473625945,17169657.829445645
-62.22164388921041,18684335.99014997
-62.22255030479489,20059230.325226724
-62.223456720379374,21038688.84773769
-62.22436313596384,21301271.97447328
-62.22526955154832,21169143.994454242
-62.226175967132804,21356297.175852966
-62.22708238271727,21957234.12916833
-62.22798879830175,22488998.821142256
-62.22889521388623,22939649.042916927
-62.229801629470714,23836112.43500717
-62.23070804505518,25232255.19625461
-62.23161446063966,26684191.147172164
-62.23252087622414,28348024.02752228
-62.23342729180861,30978965.850608103
-62.23433370739309,34647165.48181004
-62.23524012297757,38593711.84554089
-62.23614653856204,42545587.74915194
-62.23705295414652,46956999.66815198
-62.237959369731,51795672.666916
-62.23886578531548,56497528.576208144
-62.23977220089995,61377120.967381835
-62.24067861648443,67585863.23707278
-62.24158503206891,75392339.33837667
-62.24249144765338,84136882.79907736
-62.24339786323786,94174065.95039818
-62.24430427882234,107015894.32434434
-62.24521069440681,123258586.43324539
-62.24611710999129,142552559.79822743
-62.24702352557577,166081327.11657873
-62.24792994116025,196658781.69195625
-62.24883635674472,235980586.24813488
-62.2497427723292,284858389.5382156
-62.25064918791368,346922950.07712406
-62.25155560349815,428567455.89496446
-62.25246201908263,534424164.34421647
-62.25336843466711,667124794.6466018
-62.254274850251576,830589343.4128366
-62.25518126583606,1021837928.3876034
-62.25608768142054,1210656391.2593966
-62.25699409700502,1336256191.8399189
-62.25790051258949,1342482230.6716056
-62.25880692817397,1223882665.4573598
-62.25971334375845,1031692425.0051782
-62.260619759342916,832050826.5680212
-62.2615261749274,663003793.9624542
-62.26243259051188,529636074.0663837
-62.263339006096345,425303643.7406684
-62.264245421680826,345231697.3309398
-62.26515183726531,284739607.33081895
-62.26605825284979,237415080.16907582
-62.266964668434255,199026469.9067913
-62.267871084018736,168728442.9993527
-62.26877749960322,145303999.60489872
-62.269683915187684,125886193.02930163
-62.270590330772166,108915534.86314923
-62.27149674635665,94982696.54786842
-62.272403161941114,84060035.2019552
-62.273309577525595,74610707.50563416
-62.274215993110076,65892151.22409629
-62.27512240869456,58647840.81748985
-62.276028824279024,53029885.20963186
-62.276935239863505,48016841.94727491
-62.277841655447986,43302316.61475732
-62.27874807103245,39742796.74889234
-62.279654486616934,37490491.09158136
-62.280560902201415,35470878.97207291
-62.28146731778588,33099768.235998746
-62.28237373337036,30884681.066236846
-62.283280148954844,29002543.652905464
-62.284186564539326,26849549.84592681
-62.28509298012379,24346872.460281264
-62.285999395708274,22245844.181047305
-62.286905811292755,20794659.01774947
-62.28781222687722,19407861.699435115
-62.2887186424617,17913480.39322449
-62.289625058046184,16845601.761861246
-62.29053147363065,16252916.537500687
-62.29143788921513,15464554.954427749
-62.29234430479961,14306833.485768063
-62.293250720384094,13379840.253607836
-62.29415713596856,12875531.59494971
-62.29506355155304,12252298.27953481
-62.29596996713752,11333203.665316144
-62.29687638272199,10636356.813012723
-62.29778279830647,10351222.157632817
-62.29868921389095,10017527.504313657
