delta,y
-62.77999588924817,0.0
-62.78090230483264,-239187.15545443073
-62.78180872041712,-666042.543137595
-62.7827151360016,-681205.5935628936
-62.783621551586066,-275676.268085368
-62.78452796717055,0.0
-62.78543438275503,-124399.86023761611
-62.78634079833951,-46.648315196856856
-62.787247213923976,303694.5718889665
-62.78815362950846,278477.94116103183
-62.78906004509294,0.0
-62.789966460677405,99649.95917660184
-62.790872876261886,392640.52651057765
-62.79177929184637,304466.3285847679
-62.792685707430834,-52521.335822751746
-62.793592123015316,0.0
-62.7944985385998,717212.8326714225
-62.79540495418428,1232374.6475178115
-62.796311369768745,1521875.4231563285
-62.797217785353226,2115306.3084547333
-62.79812420093771,2897249.089491714
-62.799030616522174,3204574.5748862885
-62.799937032106655,3096750.5414192807
-62.800843447691136,3279732.613440303
-62.8017498632756,3796743.418205818
-62.802656278860084,4059537.9922205564
-62.803562694444565,4122198.0627510007
-62.804469110029046,4598121.152669175
-62.80537552561351,5348136.739419183
-62.806281941197994,5602317.570967002
-62.807188356782476,5360206.352989754
-62.80809477236694,5312095.581069959
-62.809001187951424,5428353.014184354
-62.809907603535905,5055039.313562838
-62.81081401912037,4378498.70454382
-62.81172043470485,4329450.32010196
-62.812626850289334,5021708.685188778
-62.813533265873815,5720356.058006331
-62.81443968145828,6315671.244100608
-62.81534609704276,7340092.197875671
-62.816252512627244,8585039.48401358
-62.81715892821171,9263406.337148622
-62.81806534379619,9522010.352114685
-62.81897175938067,10231149.66025193
-62.819878174965154,11322852.447170727
-62.82078459054962,11929992.738913849
-62.8216910061341,12076791.60238893
-62.822597421718584,12551839.79208684
-62.82350383730305,13199661.95998662
-62.82441025288753,13097300.312982764
-62.82531666847201,12369189.419130916
-62.82622308405648,12053000.543095471
-62.82712949964096,12248773.339411253
-62.82803591522544,12226483.95160752
-62.82894233080992,12241417.84575043
-62.82984874639439,13297106.482412012
-62.83075516197887,15188575.914391967
-62.83166157756335,16759269.013624744
-62.83256799314782,17994591.670734562
-62.8334744087323,19812728.44651775
-62.83438082431678,21929273.594474122
-62.83528723990125,23135004.96584572
-62.83619365548573,23615872.477176912
-62.83710007107021,24737539.87177528
-62.83800648665469,26588059.096670534
-62.83891290223916,28062658.368448365
-62.83981931782364,29329589.34992213
-62.84072573340812,31788631.31855415
-62.84163214899259,35604056.293917865
-62.84253856457707,39755602.37834324
-62.84344498016155,44500092.36701548
-62.84435139574602,51174977.08690944
-62.8452578113305,59465859.7871483
-62.84616422691498,67353530.03096601
-62.84707064249946,73713741.05115885
-62.84797705808393,78516308.31768835
-62.84888347366841,80945394.34298041
-62.84978988925289,80358829.5739372
-62.850696304837356,78822217.72177605
-62.85160272042184,79491311.63272354
-62.85250913600632,82651771.12396435
-62.853415551590786,86503799.03359683
-62.85432196717527,91325557.2600692
-62.85522838275975,99134165.83830056
-62.85613479834423,109594066.0633378
-62.857041213928696,120312624.8942705
-62.85794762951318,131041339.68075715
-62.85885404509766,143443531.764414
-62.859760460682125,156915626.7223087
-62.860666876266606,169120370.44010174
-62.86157329185109,180549783.4002087
-62.862479707435554,193890914.56620347
-62.863386123020035,209089507.65159643
-62.864292538604516,224107381.96534303
-62.865198954189,240299764.30756402
-62.866105369773464,261521886.8865919
-62.867011785357946,288271833.0023093
-62.86791820094243,318859303.647855
-62.868824616526894,355987148.98685634
-62.869731032111375,405372844.18643713
-62.870637447695856,468454709.1384799
-62.87154386328032,544444927.6143495
-62.872450278864804,639276421.648312
-62.873356694449285,763775121.6836532
-62.874263110033766,923997245.5491749
-62.87516952561823,1124544526.5316222
-62.876075941202714,1381141098.6248407
-62.876982356787195,1717056780.4544766
-62.87788877237166,2147547265.2799654
-62.87879518795614,2681748195.251653
-62.879701603540624,3328931515.0639544
-62.88060801912509,4058848405.8024726
-62.88151443470957,4734709591.853276
-62.882420850294054,5128204783.2431
-62.883327265878535,5063788840.748585
-62.884233681463,4565122935.910863
-62.88514009704748,3839047452.0871367
-62.886046512631964,3112866911.2545276
-62.88695292821643,2501777568.5815907
-62.88785934380091,2014746548.2993865
-62.88876575938539,1630287083.1538994
-62.88967217496986,1333137921.7180183
-62.89057859055434,1105160748.5946224
-62.89148500613882,923743838.1995935
-62.8923914217233,775970780.1067955
-62.89329783730777,659031004.5617416
-62.89420425289225,567129737.0830293
-62.89511066847673,490140398.2946305
-62.8960170840612,423545817.6044109
-62.89692349964568,368637946.69698775
-62.89782991523016,323542854.0491242
-62.89873633081463,282952836.53635895
-62.89964274639911,245759226.01642662
-62.90054916198359,214841053.03334907
-62.90145557756807,189868291.02666008
-62.90236199315254,167270102.9209863
-62.90326840873702,146613619.61072847
-62.9041748243215,130564919.58734572
-62.90508123990597,119022537.22075011
-62.90598765549045,109070386.19214864
-62.90689407107493,100261413.52865031
-62.9078004866594,94589602.85655299
-62.90870690224388,91580398.01193707
-62.90961331782836,88322557.79093006
-62.91051973341284,84114736.5984895
-62.91142614899731,80645515.23590803
-62.91233256458179,77887614.59703285
-62.91323898016627,73984145.58346216
-62.91414539575074,68938197.2683202
-62.91505181133522,64560383.217329934
-62.9159582269197,61030227.47453319
-62.916864642504166,57069470.08394621
-62.91777105808865,53139865.891095944
-62.91867747367313,50996291.66840458
-62.91958388925761,50370116.29018139
-62.920490304842076,49336688.818820134
-62.92139672042656,47637351.07929764
-62.92230313601104,46559492.498975694
-62.923209551595505,45933305.54048296
-62.924115967179986,44321680.25322203
-62.92502238276447,41902002.72512
-62.925928798348934,40249490.901881605
-62.926835213933416,39501575.82203027
-62.9277416295179,38467909.89852979
-62.92864804510238,37283296.46821701
-62.929554460686845,37324463.09381822
-62.930460876271326,38755224.13151302
-62.93136729185581,40619142.18856558
-62.932273707440274,42954147.590151556
-62.933180123024755,46245726.70233512
-62.934086538609236,49104942.51811083
-62.9349929541937,49105621.5902933
-62.935899369778184,45905635.21504045
-62.936805785362665,41308840.382926896
-62.937712200947146,36455374.20138839
-62.93861861653161,31193878.53297322
-62.939525032116094,25968845.675371807
-62.940431447700576,21932745.237695847
-62.94133786328504,19113375.728179034
-62.942244278869524,16520912.478148777
-62.943150694454005,14077252.573925879
-62.94405711003847,12565181.13719371
-62.94496352562295,11808411.546102788
-62.945869941207434,10801266.636387069
-62.946776356791915,9530847.62934206
-62.94768277237638,8857890.688701738
-62.94858918796086,8741882.59984025
-62.949495603545344,8359625.877339204
-62.95040201912981,7803441.035734919
-62.95130843471429,7883005.252941122
-62.95221485029877,8387388.107921569
-62.95312126588324,8276721.876747025
-62.95402768146772,7478416.279548479
