delta,y
-113.04980420433519,0.0
-113.05071061991966,-6710.067787787782
-113.05161703550415,27476.19258552296
-113.05252345108862,43087.265819941924
-113.05342986667311,13485.049976807459
-113.05433628225758,0.0
-113.05524269784205,14480.596123704308
-113.05614911342654,26475.822564160175
-113.05705552901101,1432.3836732369964
-113.05796194459548,-15269.399549206806
-113.05886836017997,0.0
-113.05977477576444,8114.2256086081325
-113.0606811913489,-26003.312499757565
-113.0615876069334,-43614.97336801264
-113.06249402251787,-16258.313236794813
-113.06340043810233,0.0
-113.06430685368683,-5931.6182283659
-113.0652132692713,4123.396801466122
-113.06611968485576,54127.80275215232
-113.06702610044026,82087.40118720429
-113.06793251602473,58310.99876906286
-113.06883893160919,42188.430900186824
-113.06974534719369,61105.316713216074
-113.07065176277816,52978.230924154224
-113.07155817836265,-6242.214760408911
-113.07246459394712,-39136.946291757224
-113.07337100953158,1403.8198619678733
-113.07427742511608,56677.280259027204
-113.07518384070055,84307.83159809964
-113.07609025628501,131677.97573474477
-113.07699667186951,218796.4827261817
-113.07790308745398,275775.40204333805
-113.07880950303844,271596.25848941447
-113.07971591862294,279276.36535121186
-113.0806223342074,338630.5006069903
-113.08152874979187,382312.1978265635
-113.08243516537637,372321.63830333704
-113.08334158096083,375734.74735507893
-113.0842479965453,425863.7745127332
-113.0851544121298,445617.25539570686
-113.08606082771426,393029.13988507574
-113.08696724329873,345490.68555821263
-113.08787365888323,354287.9504032712
-113.08878007446769,356864.89256392064
-113.08968649005219,321147.56562802143
-113.09059290563665,329573.6800058649
-113.09149932122112,424854.4564059618
-113.09240573680562,520047.329721438
-113.09331215239008,558974.3899407391
-113.09421856797455,614297.4547648875
-113.09512498355905,726420.7538623186
-113.09603139914351,804327.7592531166
-113.09693781472798,795588.438700045
-113.09784423031248,793918.4992038689
-113.09875064589694,862701.4748984389
-113.09965706148141,915091.000107744
-113.1005634770659,890398.8308089259
-113.10146989265037,883175.372326832
-113.10237630823484,969559.7547499537
-113.10328272381933,1073552.7851763072
-113.1041891394038,1137429.7511915523
-113.10509555498827,1251488.875739821
-113.10600197057276,1474651.204932428
-113.10690838615723,1700671.7999647188
-113.10781480174172,1845756.1547945472
-113.10872121732619,1990278.5589341891
-113.10962763291066,2190723.383503709
-113.11053404849515,2345299.5876011667
-113.11144046407962,2404023.185473775
