delta,y
-113.12594311343126,2831026.4001923525
-113.12684952901573,3176708.3024289454
-113.1277559446002,3623196.492182458
-113.12866236018469,4079534.435707082
-113.12956877576916,4538619.81279579
-113.13047519135363,5113944.438386327
-113.13138160693812,5824657.039687015
-113.13228802252259,6568278.049833313
-113.13319443810705,7364567.870617813
-113.13410085369155,8384566.197687432
-113.13500726927602,9674258.731103994
-113.13591368486048,11115679.777355708
-113.13682010044498,12741768.131223645
-113.13772651602945,14811956.695206005
-113.13863293161391,17503218.607648842
-113.13953934719841,20851590.57423961
-113.14044576278287,25094298.241627134
-113.14135217836734,30708425.293934982
-113.14225859395184,38011728.983843304
-113.1431650095363,47167447.16110946
-113.1440714251208,58733781.255504355
-113.14497784070527,73706452.22123858
-113.14588425628973,92853178.2559449
-113.14679067187423,116607251.60480411
-113.1476970874587,145554751.41899556
-113.14860350304316,179330671.3819926
-113.14950991862766,213513294.6522489
-113.15041633421212,238612428.56416535
-113.15132274979659,244857717.15530482
-113.15222916538109,229543702.65016505
-113.15313558096555,199291407.04540715
-113.15404199655002,164740972.87358776
-113.15494841213452,133527794.86119089
-113.15585482771898,108065208.6110297
-113.15676124330345,87932989.48407833
-113.15766765888795,72328465.4699777
-113.15857407447241,60453042.264868125
-113.15948049005688,51306043.72485856
-113.16038690564137,44068603.58622127
-113.16129332122584,38367446.44107274
-113.16219973681034,33920555.992505506
-113.1631061523948,30297891.242507573
-113.16401256797927,27205252.28311354
-113.16491898356377,24649143.966215093
-113.16582539914823,22620766.762147006
-113.1667318147327,20871149.060631588
-113.1676382303172,19151028.73802161
-113.16854464590166,17449987.183551494
-113.16945106148613,15858079.173114318
-113.17035747707062,14379302.35710599
-113.17126389265509,13007592.311117293
-113.17217030823956,11818214.73382353
-113.17307672382405,10850267.730134739
-113.17398313940852,10018595.201696778
-113.17488955499299,9242838.297720827
-113.17579597057748,8554222.893272392
-113.17670238616195,7990159.162646988
-113.17760880174642,7490760.297991255
-113.17851521733091,6985175.851440135
-113.17942163291538,6487984.21782436
-113.18032804849987,6033089.632463761
-113.18123446408434,5597581.784389879
-113.18214087966881,5164854.56073422
-113.1830472952533,4785211.063946065
-113.18395371083777,4500443.585527261
-113.18486012642224,4273097.832336105
-113.18576654200673,4054423.682914419
-113.1866729575912,3860215.1519436548
-113.18757937317567,3718008.5145503194
-113.18848578876016,3598720.7905736133
-113.18939220434463,3464177.5353706595
-113.1902986199291,3331846.1149992393
-113.19120503551359,3232522.692427396
-113.19211145109806,3149396.822459111
-113.19301786668252,3056762.4187874496
-113.19392428226702,2978011.6658870634
-113.19483069785149,2949010.8014826756
-113.19573711343595,2960311.199129805
-113.19664352902045,2989232.5213535368
-113.19754994460492,3054667.3785339496
-113.19845636018941,3185367.7952024057
-113.19936277577388,3364154.085959393
-113.20026919135834,3558601.3794194227
-113.20117560694284,3779108.2713373667
-113.2020820225273,4043390.066509404
-113.20298843811177,4294607.105677466
-113.20389485369627,4412736.881017441
-113.20480126928074,4313578.605122507
-113.2057076848652,4005808.7236212255
-113.2066141004497,3562896.5697668125
-113.20752051603417,3078159.9613290825
-113.20842693161863,2636868.9539883765
-113.20933334720313,2284676.515351371
-113.2102397627876,2011325.6232997403
-113.21114617837206,1785107.3292712476
-113.21205259395656,1597528.2103541838
-113.21295900954102,1454022.3684511678
-113.21386542512549,1339147.845193463
-113.21477184070999,1226879.9806799013
-113.21567825629445,1117486.309656852
-113.21658467187895,1030518.2203704477
-113.21749108746342,966401.7313195053
-113.21839750304788,907199.9305909397
-113.21930391863238,851190.2825818276
-113.22021033421684,813647.1863638326
-113.22111674980131,793995.5615626397
-113.2220231653858,772842.9947038759
-113.22292958097027,742013.5970709422
-113.22383599655474,708823.620274649
-113.22474241213924,670942.4222828685
-113.2256488277237,616801.1916501811
-113.22655524330817,552482.359238239
-113.22746165889266,498889.24648451153
-113.22836807447713,458953.5741422698
-113.2292744900616,415245.1389192804
-113.2301809056461,362657.4051319063
-113.23108732123056,314616.65478483867
-113.23199373681503,272917.80923083564
-113.23290015239952,221328.11820786307
-113.23380656798399,156303.67997401347
-113.23471298356849,95617.44722810714
-113.23561939915295,47777.06509067956
-113.23652581473742,0.0
-113.23743223032191,-13826.823295339942
-113.23833864590638,-20326.08240462467
-113.23924506149085,-12199.49581967434
-113.24015147707534,-2264.5159258721396
-113.24105789265981,0.0
-113.24196430824428,14388.11255058553
-113.24287072382877,30428.47647124948
-113.24377713941324,33843.157389750704
-113.2446835549977,18360.012016898487
-113.2455899705822,0.0
-113.24649638616667,-10974.583324786741
-113.24740280175114,-12950.455586387776
-113.24830921733563,-11170.330051179975
-113.2492156329201,0.0
