delta,y
-62.77999588924817,0.0
-62.78090230483264,465232.2428494366
-62.78180872041712,270464.36386070587
-62.7827151360016,21388.339902905747
-62.783621551586066,116087.5914775161
-62.78452796717055,0.0
-62.78543438275503,-487722.36459845025
-62.78634079833951,-827770.8981638942
-62.787247213923976,-571798.0184586197
-62.78815362950846,-205383.17106662225
-62.78906004509294,0.0
-62.789966460677405,-79286.29139920697
-62.790872876261886,382221.3011904359
-62.79177929184637,596474.0750472583
-62.792685707430834,228028.7543067336
-62.793592123015316,0.0
-62.7944985385998,878382.621329315
-62.79540495418428,1394410.949388044
-62.796311369768745,1134096.294455273
-62.797217785353226,833452.1611102223
-62.79812420093771,878530.4582913853
-62.799030616522174,548072.6676173797
-62.799937032106655,-436213.55701118894
-62.800843447691136,-1131594.3864453388
-62.8017498632756,-1009029.0484064817
-62.802656278860084,-840579.747717795
-62.803562694444565,-1089287.5814797971
-62.804469110029046,-983291.3460256299
-62.80537552561351,-96442.54576945584
-62.806281941197994,745318.916112572
-62.807188356782476,1061417.8550652144
-62.80809477236694,1599729.098407982
-62.809001187951424,2697785.2686428903
-62.809907603535905,3435811.162478108
-62.81081401912037,3380705.0909125945
-62.81172043470485,3467579.213751124
-62.812626850289334,4182300.443770608
-62.813533265873815,4634177.727862732
-62.81443968145828,4413167.230457615
-62.81534609704276,4519525.799883534
-62.816252512627244,5422257.378052132
-62.81715892821171,6098483.5657078745
-62.81806534379619,6058930.085073635
-62.81897175938067,6359047.7790338425
-62.819878174965154,7513581.306452436
-62.82078459054962,8457470.831486696
-62.8216910061341,8706537.118553225
-62.822597421718584,9419813.503892675
-62.82350383730305,11140205.702159416
-62.82441025288753,12694983.3767873
-62.82531666847201,13572371.219355345
-62.82622308405648,15093576.624761727
-62.82712949964096,17933588.349677213
-62.82803591522544,20852517.171597704
-62.82894233080992,23224086.55667317
-62.82984874639439,26337983.937289543
-62.83075516197887,30774879.021382306
-62.83166157756335,35071704.66156615
-62.83256799314782,38510705.62018449
-62.8334744087323,42585205.321671285
-62.83438082431678,48074275.82482126
-62.83528723990125,53285846.90992196
-62.83619365548573,56775806.072550796
-62.83710007107021,59124825.24622716
-62.83800648665469,60615202.92394261
-62.83891290223916,60204373.73129975
-62.83981931782364,58358402.2433608
-62.84072573340812,57664254.25448566
-62.84163214899259,58987339.476904415
-62.84253856457707,60397771.25604552
-62.84344498016155,61431147.55930191
-62.84435139574602,64519424.260541044
-62.8452578113305,70411443.08951738
-62.84616422691498,76410125.76972981
-62.84707064249946,81234795.90221427
-62.84797705808393,87183740.90180883
-62.84888347366841,95256037.79481103
-62.84978988925289,102999646.44072719
-62.850696304837356,109753310.59146158
-62.85160272042184,118842326.794558
-62.85250913600632,131729460.66925785
-62.853415551590786,145500210.095148
-62.85432196717527,159222945.93807438
-62.85522838275975,176801588.1081373
-62.85613479834423,200147230.33402404
-62.857041213928696,226133889.48944983
-62.85794762951318,254115895.1116938
-62.85885404509766,289223475.11680335
-62.859760460682125,334170645.87049294
-62.860666876266606,386288416.17997074
-62.86157329185109,447629258.14029634
-62.862479707435554,528569805.1554416
-62.863386123020035,636005279.0727773
-62.864292538604516,769686193.2233143
-62.865198954189,937543440.1441807
-62.866105369773464,1161217318.412372
-62.867011785357946,1457985870.9923413
-62.86791820094243,1834487986.8161132
-62.868824616526894,2306116440.138173
-62.869731032111375,2884228621.485017
-62.870637447695856,3499904346.824086
-62.87154386328032,3959883290.67048
-62.872450278864804,4047464979.7254205
-62.873356694449285,3703527489.2448516
-62.874263110033766,3086611554.58519
-62.87516952561823,2437279061.1385202
-62.876075941202714,1903063447.0552979
-62.876982356787195,1500036188.403429
-62.87788877237166,1193294801.75224
-62.87879518795614,960443576.1871493
-62.879701603540624,787161229.661714
-62.88060801912509,652808576.7377428
-62.88151443470957,542280554.9170977
-62.882420850294054,454205629.43401885
-62.883327265878535,387620007.8152243
-62.884233681463,333730421.5935488
-62.88514009704748,286367632.5255858
-62.886046512631964,248035398.86488706
-62.88695292821643,220034074.67924783
-62.88785934380091,196720849.5033521
-62.88876575938539,174020168.7168808
-62.88967217496986,154547820.73079032
-62.89057859055434,140160506.23881617
-62.89148500613882,127348882.46770114
-62.8923914217233,113696901.5369915
-62.89329783730777,101782336.8763875
-62.89420425289225,93265172.66861078
-62.89511066847673,85455995.86864386
-62.8960170840612,76765821.53061704
-62.89692349964568,69704807.97529139
-62.89782991523016,65663807.86633093
-62.89873633081463,62049858.58615189
-62.89964274639911,57112749.75713568
-62.90054916198359,52645958.40869318
-62.90145557756807,49656455.85773074
-62.90236199315254,46139126.08418994
-62.90326840873702,41310654.32718072
-62.9041748243215,37505238.24031942
-62.90508123990597,35743052.22747329
-62.90598765549045,33663655.4205172
-62.90689407107493,29872063.11681991
-62.9078004866594,26321323.84737933
-62.90870690224388,24470210.827743575
-62.90961331782836,22918345.215326954
-62.91051973341284,20725878.554656275
-62.91142614899731,19425520.796253905
-62.91233256458179,19870007.835749816
-62.91323898016627,20457536.83992491
-62.91414539575074,20228104.13557421
-62.91505181133522,20541982.627412945
-62.9159582269197,22101232.015847422
-62.916864642504166,23402665.168552805
-62.91777105808865,23671695.092333406
-62.91867747367313,24364882.72421617
-62.91958388925761,26339835.94163578
-62.920490304842076,28417570.65724498
-62.92139672042656,30033991.197738703
-62.92230313601104,32327428.019820824
-62.923209551595505,35184068.680564165
-62.924115967179986,36132748.207780644
-62.92502238276447,33789042.98967794
-62.925928798348934,29845550.972319264
-62.926835213933416,26234221.58701615
-62.9277416295179,22816940.163906246
-62.92864804510238,19221779.845332664
-62.929554460686845,16407403.213837028
-62.930460876271326,14854992.57115918
-62.93136729185581,13434496.535104303
-62.932273707440274,11494440.12295133
-62.933180123024755,10051611.187295627
-62.934086538609236,9707579.10675291
-62.9349929541937,9440879.705797765
-62.935899369778184,8615794.864873989
-62.936805785362665,8148888.952627801
-62.937712200947146,8545944.976965636
-62.93861861653161,8770109.486406311
-62.939525032116094,8180600.033835376
-62.940431447700576,7679498.113466719
-62.94133786328504,7847320.457232625
-62.942244278869524,7788925.583742719
-62.943150694454005,6873456.584134943
-62.94405711003847,5831916.373523129
-62.94496352562295,5145888.924085927
-62.945869941207434,4115942.358472787
-62.946776356791915,2490814.539877154
-62.94768277237638,1289656.0481460672
-62.94858918796086,1056300.0123044644
-62.949495603545344,951156.5379708307
-62.95040201912981,444927.2944336161
-62.95130843471429,256111.65466038417
-62.95221485029877,768889.0498789009
-62.95312126588324,1185403.97707164
-62.95402768146772,1095719.5286774822
-62.9549340970522,1252301.2536996529
-62.955840512636684,1944292.673843692
-62.95674692822115,2219763.0399477445
-62.95765334380563,1579542.9490150595
-62.95855975939011,882771.1680955477
-62.95946617497458,735082.8788450873
-62.96037259055906,509800.20608259924
-62.96127900614354,-202946.93303079344
-62.96218542172801,-684105.6370840445
-62.96309183731249,-465496.4491029754
-62.96399825289697,-193999.57663606945
-62.96490466848145,-323046.11367924325
-62.96581108406592,-331708.94520983193
-62.9667174996504,0.0
-62.96762391523488,448397.6761949863
-62.96853033081935,142990.3791427957
-62.96943674640383,-171542.05865713302
-62.97034316198831,-31804.59189019911
-62.97124957757278,0.0
-62.97215599315726,-404256.9132311004
-62.97306240874174,-552691.3096664203
-62.97396882432622,-131108.67342533264
-62.97487523991069,172525.15301329782
-62.97578165549517,0.0
-62.97668807107965,-353123.5763476407
-62.97759448666412,-104840.86255257018
-62.9785009022486,139857.6907178117
-62.97940731783308,0.0
