delta,y
-62.77999588924817,0.0
-62.78090230483264,169692.2211079197
-62.78180872041712,523613.2305755941
-62.7827151360016,694958.4752249317
-62.783621551586066,346903.2046438139
-62.78452796717055,0.0
-62.78543438275503,-151083.2974599423
-62.78634079833951,-119777.02390239574
-62.787247213923976,-369226.8730636705
-62.78815362950846,-491499.6228510095
-62.78906004509294,0.0
-62.789966460677405,195325.17983061075
-62.790872876261886,38274.76263926178
-62.79177929184637,-162310.85968475416
-62.792685707430834,-16981.97668904811
-62.793592123015316,0.0
-62.7944985385998,-286134.411676283
-62.79540495418428,-714250.2996047381
-62.796311369768745,-708630.362321143
-62.797217785353226,-625425.2988740876
-62.79812420093771,-888212.0017862087
-62.799030616522174,-971801.7311442699
-62.799937032106655,-333670.8020013608
-62.800843447691136,500114.226215017
-62.8017498632756,867295.5379378777
-62.802656278860084,1106080.4342106292
-62.803562694444565,1665461.009893328
-62.804469110029046,2015795.2302007833
-62.80537552561351,1617989.7010124717
-62.806281941197994,1070211.8114199443
-62.807188356782476,1103458.970202539
-62.80809477236694,1330278.535888602
-62.809001187951424,1145624.4337766394
-62.809907603535905,909684.1520707225
-62.81081401912037,1055576.7324299589
-62.81172043470485,1054519.0945649678
-62.812626850289334,529979.8972285185
-62.813533265873815,356757.14751331136
-62.81443968145828,1326251.2319095246
-62.81534609704276,2732866.3747421447
-62.816252512627244,3593980.769948869
-62.81715892821171,4201696.636226192
-62.81806534379619,5127155.866590285
-62.81897175938067,5847111.178064378
-62.819878174965154,5830275.734547454
-62.82078459054962,5869422.733101089
-62.8216910061341,6833639.501777113
-62.822597421718584,8202158.22108992
-62.82350383730305,9313978.513284676
-62.82441025288753,10860642.77110133
-62.82531666847201,13539466.701774994
-62.82622308405648,16429435.115874523
-62.82712949964096,18377081.716112044
-62.82803591522544,19821804.166036118
-62.82894233080992,21568837.087451786
-62.82984874639439,22979456.00809121
-62.83075516197887,23156586.25020885
-62.83166157756335,22756589.70305869
-62.83256799314782,22871874.622776866
-62.8334744087323,23312438.19230734
-62.83438082431678,23703838.608638484
-62.83528723990125,24925894.538518403
-62.83619365548573,27597247.169253208
-62.83710007107021,30481658.349248968
-62.83800648665469,32301167.937308617
-62.83891290223916,33760620.81204245
-62.83981931782364,35899848.440400966
-62.84072573340812,38004043.42517008
-62.84163214899259,39220578.98437883
-62.84253856457707,40668767.34402044
-62.84344498016155,43749326.43227451
-62.84435139574602,47916429.1229824
-62.8452578113305,52331223.15741478
-62.84616422691498,58027540.395066276
-62.84707064249946,66016157.25622055
-62.84797705808393,74829272.02197744
-62.84888347366841,82319000.9378569
-62.84978988925289,88246728.62363179
-62.850696304837356,92848191.3846646
-62.85160272042184,94921250.06976289
-62.85250913600632,94009358.38054654
-62.853415551590786,92472983.9577187
-62.85432196717527,92632611.69840583
-62.85522838275975,93862673.652134
-62.85613479834423,95140049.88266945
-62.857041213928696,97970838.85510102
-62.85794762951318,103741629.5869092
-62.85885404509766,110773621.04061761
-62.859760460682125,117324601.45977664
-62.860666876266606,124814762.62401628
-62.86157329185109,134604003.91126928
-62.862479707435554,144596869.28333429
-62.863386123020035,152940304.93568197
-62.864292538604516,161932211.03190476
-62.865198954189,174089197.66225109
-62.866105369773464,187833402.54079667
-62.867011785357946,201763905.75592145
-62.86791820094243,219464785.03312045
-62.868824616526894,244796051.59080526
-62.869731032111375,276230568.9366551
-62.870637447695856,311479168.12109077
-62.87154386328032,353532520.2505348
-62.872450278864804,406173584.34069383
-62.873356694449285,468824598.56934315
-62.874263110033766,543348676.0124583
-62.87516952561823,640638465.5704744
-62.876075941202714,772441440.4253194
-62.876982356787195,943415357.5397403
-62.87788877237166,1161298446.0149825
-62.87879518795614,1447392163.345782
-62.879701603540624,1825458409.2546294
-62.88060801912509,2310096383.898655
-62.88151443470957,2917355543.6467514
-62.882420850294054,3658114196.726298
-62.883327265878535,4471151174.518618
-62.884233681463,5162223040.562529
-62.88514009704748,5472960556.195577
-62.886046512631964,5266764786.536035
-62.88695292821643,4645685851.545825
-62.88785934380091,3864280393.140679
-62.88876575938539,3138179743.276394
-62.88967217496986,2546179581.642451
-62.89057859055434,2077307923.4497392
-62.89148500613882,1708592959.4352798
-62.8923914217233,1423643774.456259
-62.89329783730777,1200165067.4482422
-62.89420425289225,1016279728.1654767
-62.89511066847673,863592982.4981838
-62.8960170840612,740316507.8446817
-62.89692349964568,639252199.6518159
-62.89782991523016,552477901.832482
-62.89873633081463,479835940.4840129
-62.89964274639911,423071174.3299617
-62.90054916198359,377257578.9720114
-62.90145557756807,335614299.4713997
-62.90236199315254,297557062.8841428
-62.90326840873702,265288474.44337103
-62.9041748243215,237130020.40030706
-62.90508123990597,210307556.63443264
-62.90598765549045,186174421.4211622
-62.90689407107493,167062918.6678432
-62.9078004866594,151400981.7194562
-62.90870690224388,136680604.03107187
-62.90961331782836,123885808.70538777
-62.91051973341284,114600295.82265815
-62.91142614899731,106917919.48224837
-62.91233256458179,98336060.13866805
-62.91323898016627,89767941.22160298
-62.91414539575074,82906500.97307083
-62.91505181133522,76473055.49039812
-62.9159582269197,68755303.53921464
-62.916864642504166,61213422.64364935
-62.91777105808865,56002556.389776744
-62.91867747367313,52258638.67542001
-62.91958388925761,48121026.04870046
-62.920490304842076,44212139.35623372
-62.92139672042656,41981358.22812055
-62.92230313601104,40658412.71958423
-62.923209551595505,38807952.928909376
-62.924115967179986,37000440.424293354
-62.92502238276447,36192809.78754731
-62.925928798348934,35306389.459999785
-62.926835213933416,33044873.593960598
-62.9277416295179,30394226.265234232
-62.92864804510238,28878337.157850284
-62.929554460686845,28035256.26834153
-62.930460876271326,26938955.00785344
-62.93136729185581,26511112.15297781
-62.932273707440274,28021178.052273534
-62.933180123024755,30871002.29263144
-62.934086538609236,33951112.716720305
-62.9349929541937,37457356.88997924
-62.935899369778184,41190155.38618097
-62.936805785362665,42824303.315932184
-62.937712200947146,40344524.92557733
-62.93861861653161,34928147.61000574
-62.939525032116094,29281297.574481398
-62.940431447700576,24396762.619817093
-62.94133786328504,19948038.64443788
-62.942244278869524,16449560.028982136
-62.943150694454005,14717329.037179593
-62.94405711003847,14160443.984919785
-62.94496352562295,13640155.594743319
-62.945869941207434,13214463.339151628
-62.946776356791915,13353811.8531425
-62.94768277237638,13415465.4264823
-62.94858918796086,12582474.119528513
-62.949495603545344,11380237.193962377
-62.95040201912981,10679993.907808416
