delta,y
-113.04980420433519,0.0
-113.05071061991966,37956.45479760962
-113.05161703550415,62896.371490579375
-113.05252345108862,18179.442917946915
-113.05342986667311,-23709.358206484838
-113.05433628225758,0.0
-113.05524269784205,2111.593102537001
-113.05614911342654,-48718.61064924784
-113.05705552901101,-80061.9250533402
-113.05796194459548,-36918.08935643072
-113.05886836017997,0.0
-113.05977477576444,-19996.67582852961
-113.0606811913489,-41103.07181340428
-113.0615876069334,-70.74733750223822
-113.06249402251787,31978.362089261966
-113.06340043810233,0.0
-113.06430685368683,-14135.395796873418
-113.0652132692713,60409.915251337356
-113.06611968485576,137055.51661796364
-113.06702610044026,134430.51924886208
-113.06793251602473,117873.35122094533
-113.06883893160919,149122.70291079133
-113.06974534719369,153284.58784047875
-113.07065176277816,74340.63307270786
-113.07155817836265,2594.152780873934
-113.07246459394712,5473.1616044495895
-113.07337100953158,-5547.7784125570615
-113.07427742511608,-96496.02415123221
-113.07518384070055,-168268.55373804684
-113.07609025628501,-138497.4637384198
-113.07699667186951,-93015.56653203728
-113.07790308745398,-106473.44377513172
-113.07880950303844,-90700.609822462
-113.07971591862294,22098.844446997187
-113.0806223342074,126573.37065429403
-113.08152874979187,135559.59693352546
-113.08243516537637,141677.21977157157
-113.08334158096083,226446.58439908345
-113.0842479965453,296582.28462127363
-113.0851544121298,276175.6103895635
-113.08606082771426,267878.31522197824
-113.08696724329873,351062.9012125047
-113.08787365888323,416684.8241094503
-113.08878007446769,377981.48699424136
-113.08968649005219,343629.0727365666
-113.09059290563665,403641.1878828242
-113.09149932122112,451833.90438886924
-113.09240573680562,403088.62044736533
-113.09331215239008,371293.7123023919
-113.09421856797455,445132.8086702248
-113.09512498355905,511003.4656867719
-113.09603139914351,489519.70665424183
-113.09693781472798,513293.72739799996
-113.09784423031248,670426.1987238145
-113.09875064589694,814289.7044370301
-113.09965706148141,835890.7141986521
-113.1005634770659,875453.0210743649
-113.10146989265037,1049339.4604183983
-113.10237630823484,1224471.935299993
-113.10328272381933,1282714.134592506
-113.1041891394038,1340856.3795124171
-113.10509555498827,1485870.0319823702
-113.10600197057276,1577219.2283880024
-113.10690838615723,1543148.6152700447
-113.10781480174172,1571339.518447259
-113.10872121732619,1765842.3454595779
-113.10962763291066,1937925.3493985012
-113.11053404849515,1989581.85946028
-113.11144046407962,2155437.2470507356
-113.11234687966409,2587661.980066412
-113.11325329524858,3065391.6041930933
-113.11415971083305,3409067.519183069
-113.11506612641752,3796004.3300155653
-113.11597254200201,4351521.724298238
-113.11687895758648,4842193.752275446
-113.11778537317095,5121917.342521885
-113.11869178875544,5455906.989590295
-113.11959820433991,6040733.364582262
-113.12050461992438,6657454.050250458
-113.12141103550887,7175925.8340207925
-113.12231745109334,7900167.8091631625
-113.1232238666778,9009463.265997376
-113.1241302822623,10217163.761666156
-113.12503669784677,11429612.670437798
-113.12594311343126,13119125.385455906
-113.12684952901573,15552525.556636224
-113.1277559446002,18372931.772017483
-113.12866236018469,21532847.379572377
-113.12956877576916,25843726.462252416
-113.13047519135363,31949237.48381592
-113.13138160693812,39724375.63251901
-113.13228802252259,49519706.341346964
-113.13319443810705,62884219.311114855
-113.13410085369155,81084857.14322886
-113.13500726927602,104391340.9166608
-113.13591368486048,134047964.60633975
-113.13682010044498,172179193.45364735
-113.13772651602945,215739246.4072717
-113.13863293161391,251517957.9042276
-113.13953934719841,262606764.77693582
-113.14044576278287,242812965.32980606
-113.14135217836734,202717288.02475652
-113.14225859395184,159876857.09801942
-113.1431650095363,125033688.2699469
-113.1440714251208,98989021.83941506
-113.14497784070527,79088204.97614044
-113.14588425628973,64092042.883601636
-113.14679067187423,53295570.240718566
-113.1476970874587,45105063.05097057
-113.14860350304316,38244560.41123927
-113.14950991862766,32715412.830412764
-113.15041633421212,28655056.56735925
-113.15132274979659,25468525.090124413
-113.15222916538109,22675545.217543513
-113.15313558096555,20500646.317563042
-113.15404199655002,19036842.774351187
-113.15494841213452,17708697.838292923
-113.15585482771898,16060158.08314673
-113.15676124330345,14330343.176622327
-113.15766765888795,12833114.33905858
-113.15857407447241,11430976.253654491
-113.15948049005688,9995580.88653333
-113.16038690564137,8781382.776789676
-113.16129332122584,7968633.707098809
-113.16219973681034,7335887.510648204
-113.1631061523948,6697049.547377326
-113.16401256797927,6210850.975815633
-113.16491898356377,5987292.118655128
-113.16582539914823,5809885.71193527
-113.1667318147327,5499555.20012894
-113.1676382303172,5174927.2294591395
-113.16854464590166,4936410.084899228
-113.16945106148613,4653306.041525323
-113.17035747707062,4260867.992918764
-113.17126389265509,3925194.5264903684
-113.17217030823956,3728932.060951514
-113.17307672382405,3514712.623541343
-113.17398313940852,3206113.6305651977
-113.17488955499299,2970581.7055618223
-113.17579597057748,2902760.3839260107
-113.17670238616195,2846045.1225667526
-113.17760880174642,2687377.999009515
-113.17851521733091,2547062.6377249975
-113.17942163291538,2522406.350255721
-113.18032804849987,2509308.6478889408
-113.18123446408434,2427414.0995317725
-113.18214087966881,2372026.9494033726
-113.1830472952533,2399026.313995806
-113.18395371083777,2395559.4630294517
-113.18486012642224,2304518.067543038
-113.18576654200673,2256875.7743177344
-113.1866729575912,2347318.255733357
-113.18757937317567,2487057.9311571782
-113.18848578876016,2610032.399905374
-113.18939220434463,2825713.85779598
-113.1902986199291,3222944.4667047258
-113.19120503551359,3678966.701884385
-113.19211145109806,3984545.936610934
-113.19301786668252,4031847.654909931
-113.19392428226702,3808429.3103805315
-113.19483069785149,3360493.5713068275
-113.19573711343595,2839563.968284619
-113.19664352902045,2437654.1775747347
-113.19754994460492,2198093.974357532
-113.19845636018941,2008726.1565452719
-113.19936277577388,1812259.9351860415
-113.20026919135834,1673413.9277385576
-113.20117560694284,1610132.242992178
-113.2020820225273,1532138.0138120945
-113.20298843811177,1399370.1826685395
-113.20389485369627,1281324.983230702
-113.20480126928074,1206905.5793925365
-113.2057076848652,1109203.6542119118
-113.2066141004497,969348.9149861969
-113.20752051603417,863753.9436564685
-113.20842693161863,817491.31401399
-113.20933334720313,756634.9020459071
-113.2102397627876,655387.737300039
-113.21114617837206,588282.0864974516
-113.21205259395656,587902.1929265687
-113.21295900954102,588377.6669935993
-113.21386542512549,556114.3563072613
-113.21477184070999,542055.524788114
-113.21567825629445,560249.1386690475
-113.21658467187895,547766.184278546
-113.21749108746342,490271.6811047805
-113.21839750304788,459006.84091549984
-113.21930391863238,479130.0828985998
-113.22021033421684,485003.2241895199
-113.22111674980131,447032.3522582931
-113.2220231653858,420951.5436056218
-113.22292958097027,431044.3839154211
-113.22383599655474,423867.0408036944
-113.22474241213924,378192.832881968
-113.2256488277237,345811.1593082916
-113.22655524330817,344441.8697461471
-113.22746165889266,321536.31647513807
