delta,y
-113.04980420433519,0.0
-113.05071061991966,38918.50047800308
-113.05161703550415,64205.87694389075
-113.05252345108862,16281.218686931941
-113.05342986667311,-22915.765258219006
-113.05433628225758,0.0
-113.05524269784205,21762.338027614256
-113.05614911342654,-32701.27476927852
-113.05705552901101,-68359.9457205764
-113.05796194459548,-26243.92629942074
-113.05886836017997,0.0
-113.05977477576444,-47640.804389056095
-113.0606811913489,-75953.59698651647
-113.0615876069334,-22235.743990954856
-113.06249402251787,21792.13018101528
-113.06340043810233,0.0
-113.06430685368683,-199.10413097046694
-113.0652132692713,92290.83655587786
-113.06611968485576,167851.51743867714
-113.06702610044026,153600.0334650016
-113.06793251602473,147783.5045482504
-113.06883893160919,217304.53895035762
-113.06974534719369,262914.24349729286
-113.07065176277816,223028.7647213188
-113.07155817836265,205891.9791081292
-113.07246459394712,277466.4271127087
-113.07337100953158,325675.1030322055
-113.07427742511608,278144.8244622979
-113.07518384070055,242714.70339836634
-113.07609025628501,288473.6563354165
-113.07699667186951,307160.12087294884
-113.07790308745398,238820.14106150708
-113.07880950303844,207719.61302331206
-113.07971591862294,281508.0489307079
-113.0806223342074,327423.9880240559
-113.08152874979187,264157.94348866795
-113.08243516537637,219322.3742335407
-113.08334158096083,277722.37622719625
-113.0842479965453,318156.38489667815
-113.0851544121298,264028.8571281951
-113.08606082771426,243757.67157958163
-113.08696724329873,332188.76079691225
-113.08787365888323,389455.6676940328
-113.08878007446769,329939.146047676
-113.08968649005219,289485.1512893497
-113.09059290563665,353456.77105077787
-113.09149932122112,392661.50022265036
-113.09240573680562,343490.16729139007
-113.09331215239008,360697.76278889144
-113.09421856797455,507621.0908576362
-113.09512498355905,595261.8547837746
-113.09603139914351,522097.0233110782
-113.09693781472798,465971.15472347103
-113.09784423031248,544940.8704052878
-113.09875064589694,613519.6890707125
-113.09965706148141,596520.7019553725
-113.1005634770659,676734.6304706301
-113.10146989265037,929139.5308693533
-113.10237630823484,1123680.9183245748
-113.10328272381933,1123419.7371514621
-113.1041891394038,1116944.002306679
-113.10509555498827,1227049.3775004698
-113.10600197057276,1280209.2221286087
-113.10690838615723,1207801.4558534396
-113.10781480174172,1256869.6753350403
-113.10872121732619,1532789.4607615522
-113.10962763291066,1764957.7645479364
-113.11053404849515,1810867.5378831746
-113.11144046407962,1940212.262761896
-113.11234687966409,2319859.9836714556
-113.11325329524858,2697936.5997263826
-113.11415971083305,2920333.4409748944
-113.11506612641752,3251676.573206895
-113.11597254200201,3836819.961635424
-113.11687895758648,4379776.50528916
-113.11778537317095,4727156.311246469
-113.11869178875544,5202291.041111895
-113.11959820433991,5970605.818330611
-113.12050461992438,6690277.156415829
-113.12141103550887,7213775.415937128
-113.12231745109334,7961116.416303901
-113.1232238666778,9131796.59087734
-113.1241302822623,10286151.52286172
-113.12503669784677,11232647.284659287
-113.12594311343126,12530459.717652092
-113.12684952901573,14544847.133516518
-113.1277559446002,16914040.38015993
-113.12866236018469,19607735.006263077
-113.12956877576916,23493969.135425013
-113.13047519135363,29128000.24573212
-113.13138160693812,36214678.03077417
-113.13228802252259,45196889.83858419
-113.13319443810705,57955543.498002484
-113.13410085369155,75890504.70115909
-113.13500726927602,99273800.93178691
-113.13591368486048,129924099.03769906
-113.13682010044498,171004266.90570027
-113.13772651602945,219403945.7476168
-113.13863293161391,259707220.21438232
-113.13953934719841,272221014.23299795
-113.14044576278287,250154680.0777041
-113.14135217836734,206211226.58146575
-113.14225859395184,160448886.40110177
-113.1431650095363,124316219.0736196
-113.1440714251208,97855699.1200896
-113.14497784070527,77754897.34814982
-113.14588425628973,62717207.771441564
-113.14679067187423,52007794.32292363
-113.1476970874587,43822916.111049645
-113.14860350304316,36866744.399302654
-113.14950991862766,31343305.21553875
-113.15041633421212,27408817.515812192
-113.15132274979659,24240356.81551986
-113.15222916538109,21274094.704450604
-113.15313558096555,18932947.005102806
-113.15404199655002,17476177.58613279
-113.15494841213452,16269024.471224183
-113.15585482771898,14750196.329905845
-113.15676124330345,13159797.223287942
-113.15766765888795,11826148.793014763
-113.15857407447241,10574932.319003459
-113.15948049005688,9278726.741838489
-113.16038690564137,8241624.193124979
-113.16129332122584,7623309.5770289665
-113.16219973681034,7108834.763024169
-113.1631061523948,6488006.01632816
-113.16401256797927,5989466.077219376
-113.16491898356377,5753969.562884031
-113.16582539914823,5523275.236349551
-113.1667318147327,5124258.578719437
-113.1676382303172,4761012.767714263
-113.16854464590166,4577474.003733654
-113.16945106148613,4392083.244415373
-113.17035747707062,4088877.357876833
-113.17126389265509,3834672.944217235
-113.17217030823956,3702837.8283518692
-113.17307672382405,3497108.979285496
-113.17398313940852,3143994.823578949
-113.17488955499299,2869407.826670469
-113.17579597057748,2802695.281487811
-113.17670238616195,2771933.9739812072
-113.17760880174642,2656369.5791245103
-113.17851521733091,2583055.3172043203
-113.17942163291538,2612708.33463569
-113.18032804849987,2577758.010041192
-113.18123446408434,2399764.060188794
-113.18214087966881,2249923.888141006
-113.1830472952533,2239027.0077634985
-113.18395371083777,2246672.8112261514
-113.18486012642224,2198271.3719844436
-113.18576654200673,2217228.0663168235
-113.1866729575912,2362184.8144899053
-113.18757937317567,2498157.7392475903
-113.18848578876016,2575859.029966057
-113.18939220434463,2773889.2046198035
-113.1902986199291,3205907.1450997554
-113.19120503551359,3704915.6064468008
-113.19211145109806,4026811.4372458295
-113.19301786668252,4074462.9962816713
-113.19392428226702,3839693.2909562895
-113.19483069785149,3347906.23936131
-113.19573711343595,2756651.8236150923
-113.19664352902045,2298995.7221746757
-113.19754994460492,2030704.0643094312
-113.19845636018941,1806709.3879196043
-113.19936277577388,1553624.4012795058
-113.20026919135834,1360705.1441810708
-113.20117560694284,1258858.540534766
-113.2020820225273,1139945.4980480263
-113.20298843811177,965126.8676520423
-113.20389485369627,838400.1703910767
-113.20480126928074,800584.1125213692
-113.2057076848652,753102.8966108519
-113.2066141004497,654238.6795295109
-113.20752051603417,592478.2831335694
-113.20842693161863,598379.8103173501
-113.20933334720313,577952.3414772875
-113.2102397627876,499623.7962652927
-113.21114617837206,459062.8266270496
-113.21205259395656,492759.0190316024
-113.21295900954102,509393.31678995
-113.21386542512549,468675.66563148284
-113.21477184070999,449383.66249243775
-113.21567825629445,479014.65125924326
-113.21658467187895,472578.39860587055
-113.21749108746342,402824.2620226098
-113.21839750304788,359935.47153212246
-113.21930391863238,379903.98964069644
-113.22021033421684,378787.3430124512
-113.22111674980131,317457.51879169256
-113.2220231653858,270393.95439861785
-113.22292958097027,271920.80549218366
-113.22383599655474,251792.2465181055
-113.22474241213924,182776.43132080394
-113.2256488277237,139934.2521543312
-113.22655524330817,154649.58468255936
-113.22746165889266,155794.04371687328
-113.22836807447713,111552.66969522228
-113.2292744900616,87819.13442257256
-113.2301809056461,112492.49016891164
-113.23108732123056,120169.2686178207
-113.23199373681503,83158.14469027612
-113.23290015239952,63083.48542136396
-113.23380656798399,83305.2706764962
-113.23471298356849,81101.38569166977
-113.23561939915295,33101.18854720332
-113.23652581473742,0.0
-113.23743223032191,26665.047096548835
-113.23833864590638,29073.34277497651
-113.23924506149085,-10570.179989482043
-113.24015147707534,-27739.838973167585
-113.24105789265981,0.0
-113.24196430824428,9872.211779753678
-113.24287072382877,-19578.131820192095
-113.24377713941324,-30733.61110638408
-113.2446835549977,-4110.302096466301
-113.2455899705822,0.0
-113.24649638616667,-23567.10102393315
-113.24740280175114,-36094.771551246755
-113.24830921733563,-12137.534522243077
-113.2492156329201,0.0
