delta,y
-62.150037058036744,0.0
-62.150943473621226,46112.6192253707
-62.15184988920569,233780.2958564735
-62.152756304790174,137528.27046606084
-62.153662720374655,-82278.30722435843
-62.15456913595912,0.0
-62.1554755515436,141355.72628495703
-62.156381967128084,-237.31676171999425
-62.15728838271255,-247795.26969647128
-62.15819479829703,-176457.37398065114
-62.15910121388151,0.0
-62.160007629465994,-40104.08784040529
-62.16091404505046,-265774.1107987147
-62.16182046063494,-182081.10564429872
-62.16272687621942,57974.9666332053
-62.16363329180389,0.0
-62.16453970738837,-127452.70833159704
-62.16544612297285,118057.58017699979
-62.16635253855732,549598.640757368
-62.1672589541418,707619.0730384393
-62.16816536972628,826951.7812202629
-62.16907178531076,1403673.3169465968
-62.16997820089523,2179357.1473062113
-62.17088461647971,2585119.5142712956
-62.17179103206419,2803789.9340893645
-62.17269744764866,3348494.337567688
-62.17360386323314,4012013.2734868973
-62.17451027881762,4318814.381052302
-62.17541669440209,4577392.2870396795
-62.17632310998657,5354063.828272119
-62.17722952557105,6338451.990652013
-62.17813594115553,6871216.680730222
-62.17904235674,7135084.357191154
-62.17994877232448,7661659.251992609
-62.18085518790896,8170186.892658366
-62.18176160349343,8125135.1691098595
-62.18266801907791,7922872.4786814265
-62.18357443466239,8239389.744335174
-62.18448085024687,8717290.325959096
-62.18538726583134,8615145.075378407
-62.18629368141582,8229690.728497684
-62.1872000970003,8325984.021623622
-62.18810651258477,8709749.968739446
-62.18901292816925,8756101.47118926
-62.18991934375373,8777620.986654978
-62.190825759338196,9418880.289319819
-62.19173217492268,10267540.396266036
-62.19263859050716,10541201.565868806
-62.19354500609164,10565598.415198103
-62.194451421676106,11096875.800466683
-62.19535783726059,11842914.274511915
-62.19626425284507,12189852.904199772
-62.197170668429536,12653153.312910596
-62.19807708401402,13963261.228873488
-62.1989834995985,15468433.14140179
-62.199889915182965,16171208.199529164
-62.200796330767446,16593408.412676929
-62.20170274635193,17858746.98798921
-62.20260916193641,19755331.249525223
-62.203515577520875,21547936.496601142
-62.204421993105356,23808644.26502519
-62.20532840868984,27439530.230066378
-62.206234824274304,31702477.22147906
-62.207141239858785,35176305.06377455
-62.208047655443266,37751719.38487035
-62.20895407102773,39761032.15102112
-62.209860486612214,40382908.86009271
-62.210766902196696,39173748.8164948
-62.21167331778118,37918223.62413356
-62.212579733365644,38485295.18703375
-62.213486148950125,40073250.534981795
-62.214392564534606,41091833.89442986
-62.21529898011907,42323161.68737204
-62.216205395703554,45385814.84931297
-62.217111811288035,49564271.646610394
-62.2180182268725,53293666.81509791
-62.21892464245698,57341763.203227304
-62.219831058041464,63213583.75242345
-62.220737473625945,69891468.2968688
-62.22164388921041,75661555.02419598
-62.22255030479489,81606661.98766752
