delta,y
-113.04980420433519,0.0
-113.05071061991966,27690.02780715673
-113.05161703550415,91087.11899808786
-113.05252345108862,111909.67343885088
-113.05342986667311,56664.243135081895
-113.05433628225758,0.0
-113.05524269784205,-3919.318000531479
-113.05614911342654,-21045.167329501273
-113.05705552901101,-70181.51822608066
-113.05796194459548,-72962.01120887818
-113.05886836017997,0.0
-113.05977477576444,7228.467475099766
-113.0606811913489,-37582.597138240846
-113.0615876069334,-59778.55298633606
-113.06249402251787,-20650.646704933897
-113.06340043810233,0.0
-113.06430685368683,-1443.70941502403
-113.0652132692713,14858.974381421402
-113.06611968485576,103051.88786870736
-113.06702610044026,193281.66876842442
-113.06793251602473,231097.5939317979
-113.06883893160919,269506.1433969439
-113.06974534719369,337106.6391578449
-113.07065176277816,363974.46212471026
-113.07155817836265,327346.9993417406
-113.07246459394712,319899.55158475414
-113.07337100953158,382734.959433464
-113.07427742511608,423546.98141720303
-113.07518384070055,390812.16153132945
-113.07609025628501,370108.83719537256
-113.07699667186951,414107.01611932786
-113.07790308745398,441695.7582599386
-113.07880950303844,404469.48336855014
-113.07971591862294,384878.6116114229
-113.0806223342074,425800.72538233723
-113.08152874979187,434706.1152610043
-113.08243516537637,365475.3466272001
-113.08334158096083,321117.2112327369
-113.0842479965453,364213.15815118264
-113.0851544121298,403072.27590482344
-113.08606082771426,380071.53156525875
-113.08696724329873,387656.4347213689
-113.08787365888323,475525.01610846695
-113.08878007446769,532212.4594858258
-113.08968649005219,488904.9435150911
-113.09059290563665,452508.82204792835
-113.09149932122112,503656.58592627855
-113.09240573680562,554506.2451139505
-113.09331215239008,541881.9718336903
-113.09421856797455,562534.6043733427
-113.09512498355905,675730.3150431407
-113.09603139914351,774776.3695956222
-113.09693781472798,798540.3160969678
-113.09784423031248,860378.5240916663
-113.09875064589694,1021057.465498547
-113.09965706148141,1157063.0031780628
-113.1005634770659,1208975.2895136345
-113.10146989265037,1324496.0018342522
-113.10237630823484,1586284.094804127
-113.10328272381933,1840650.0574460193
-113.1041891394038,1975686.282336364
-113.10509555498827,2118398.9741595904
-113.10600197057276,2366325.156100936
-113.10690838615723,2586565.528162645
-113.10781480174172,2687194.8454680936
-113.10872121732619,2818847.69906493
-113.10962763291066,3087999.8310163477
-113.11053404849515,3346744.85180657
-113.11144046407962,3496335.5923465174
-113.11234687966409,3709346.9158794875
-113.11325329524858,4105198.1888138154
-113.11415971083305,4505276.321204518
-113.11506612641752,4767904.112591788
-113.11597254200201,5051629.209347646
-113.11687895758648,5478303.635793378
-113.11778537317095,5878330.450226206
-113.11869178875544,6163632.650292782
-113.11959820433991,6585452.627371347
-113.12050461992438,7298641.5892784195
-113.12141103550887,8059388.690867826
-113.12231745109334,8704108.507694859
-113.1232238666778,9505575.871456511
-113.1241302822623,10671690.078315001
-113.12503669784677,11958657.881719515
-113.12594311343126,13217842.120947428
-113.12684952901573,14823471.973964017
-113.1277559446002,17077729.051983327
-113.12866236018469,19763271.568243656
-113.12956877576916,22847609.895152956
-113.13047519135363,27000268.63845767
-113.13138160693812,32784272.93473812
-113.13228802252259,40112030.1196308
-113.13319443810705,49312207.11945773
-113.13410085369155,61857491.89803425
-113.13500726927602,79079715.27431114
-113.13591368486048,101349960.40127772
-113.13682010044498,129792439.00883931
-113.13772651602945,166581078.37935627
-113.13863293161391,209678339.5083011
-113.13953934719841,247465818.63816693
