delta,y
-62.77999588924817,0.0
-62.78090230483264,311389.5401185518
-62.78180872041712,483013.1590478439
-62.7827151360016,123866.13929467835
-62.783621551586066,-136196.75575703476
-62.78452796717055,0.0
-62.78543438275503,41736.042978373356
-62.78634079833951,-471576.3143641781
-62.787247213923976,-729877.3154468955
-62.78815362950846,-328846.80256261025
-62.78906004509294,0.0
-62.789966460677405,-105665.08307610638
-62.790872876261886,-51754.73668360431
-62.79177929184637,428598.254189861
-62.792685707430834,551203.7838362809
-62.793592123015316,0.0
-62.7944985385998,-342241.0244529173
-62.79540495418428,-67049.34996411856
-62.796311369768745,93575.91166233644
-62.797217785353226,-204978.3371569952
-62.79812420093771,-176923.97976803593
-62.799030616522174,493916.87185538746
-62.799937032106655,911627.0384302828
-62.800843447691136,640783.7725665374
-62.8017498632756,528939.8374067498
-62.802656278860084,1061504.46647776
-62.803562694444565,1516461.9890827723
-62.804469110029046,1535724.261814978
-62.80537552561351,1852286.4901551902
-62.806281941197994,2657280.9494244913
-62.807188356782476,2972373.7929462316
-62.80809477236694,2453289.785799344
-62.809001187951424,2056404.4577282257
-62.809907603535905,2136825.374793818
-62.81081401912037,1747809.7032690179
-62.81172043470485,640983.6065928033
-62.812626850289334,23783.565333104692
-62.813533265873815,466592.17094565835
-62.81443968145828,1022033.2169734389
-62.81534609704276,1266511.3210700434
-62.816252512627244,2140151.0165107697
-62.81715892821171,3857772.5120211253
-62.81806534379619,5132272.079917555
-62.81897175938067,5440831.371413195
-62.819878174965154,5904590.723436447
-62.82078459054962,6982931.33097806
-62.8216910061341,7579493.20313411
-62.822597421718584,7429058.10238913
-62.82350383730305,7986731.724278587
-62.82441025288753,9862323.45761652
-62.82531666847201,11780626.33038846
-62.82622308405648,13180277.433566425
-62.82712949964096,15341239.458247226
-62.82803591522544,18798741.925844442
-62.82894233080992,22240274.953171376
-62.82984874639439,25170536.844281577
-62.83075516197887,28985668.436897725
-62.83166157756335,34102961.62106014
-62.83256799314782,38689879.76364144
-62.8334744087323,41501308.09303004
-62.83438082431678,43284951.88949943
-62.83528723990125,44313757.207526825
-62.83619365548573,43582405.65533983
-62.83710007107021,41633542.903784655
-62.83800648665469,40910436.01320135
-62.83891290223916,41968045.67667312
-62.83981931782364,42659430.876394965
-62.84072573340812,42329525.520475306
-62.84163214899259,43164302.4402734
-62.84253856457707,46048739.61361257
-62.84344498016155,49073867.21663949
-62.84435139574602,51681271.07007832
-62.8452578113305,56057027.60947364
-62.84616422691498,62721932.97865167
-62.84707064249946,69219846.9506258
-62.84797705808393,75009266.52036925
