delta,y
-113.23743223032191,21300.401524205925
-113.23833864590638,50049.82012339588
-113.23924506149085,40926.054137207335
-113.24015147707534,7652.199584639631
-113.24105789265981,0.0
-113.24196430824428,11706.639488598332
-113.24287072382877,-228.10375353111885
-113.24377713941324,-25576.13844296243
-113.2446835549977,-21960.76948929066
-113.2455899705822,0.0
-113.24649638616667,-11202.970662079519
-113.24740280175114,-32422.729282832006
-113.24830921733563,-23319.475932057714
-113.2492156329201,0.0
