delta,y
-113.19936277577388,1493687.569629658
-113.20026919135834,1294721.8417038433
-113.20117560694284,1191229.8992397012
-113.2020820225273,1113592.8998988278
-113.20298843811177,1040166.9861695773
-113.20389485369627,1006776.0236577082
-113.20480126928074,993667.2503083638
-113.2057076848652,938055.7390995199
-113.2066141004497,859439.0214968454
-113.20752051603417,839449.355196631
-113.20842693161863,875825.9369344589
-113.20933334720313,884796.9216090817
-113.2102397627876,845624.1660962801
-113.21114617837206,812618.7802544909
-113.21205259395656,786741.6859711363
-113.21295900954102,709201.0377696018
-113.21386542512549,587220.4947915091
-113.21477184070999,497802.7610207596
-113.21567825629445,458653.0996061455
-113.21658467187895,415288.26220267254
-113.21749108746342,359571.8759602511
-113.21839750304788,340872.17233248404
-113.21930391863238,354884.3196798597
-113.22021033421684,339716.378153904
-113.22111674980131,290308.8180710082
-113.2220231653858,265184.7911766032
-113.22292958097027,274108.6849593165
-113.22383599655474,267612.9590559368
-113.22474241213924,241263.19947916525
-113.2256488277237,241832.11288936087
-113.22655524330817,265264.956009167
-113.22746165889266,254582.51641433884
-113.22836807447713,205652.78214903048
-113.2292744900616,174316.21865683747
-113.2301809056461,173833.93048159173
-113.23108732123056,162881.85108064802
-113.23199373681503,137185.6926771811
-113.23290015239952,134824.40089315106
-113.23380656798399,147159.46727527026
-113.23471298356849,120817.57698642567
-113.23561939915295,53913.141473322525
-113.23652581473742,0.0
-113.23743223032191,-7111.067095606355
-113.23833864590638,-21287.146722021396
-113.23924506149085,-42932.95630848163
-113.24015147707534,-34159.54785481584
-113.24105789265981,0.0
-113.24196430824428,-148.38566634152085
-113.24287072382877,-23868.494202458533
-113.24377713941324,-27527.119302555686
-113.2446835549977,-6105.684929037001
-113.2455899705822,0.0
-113.24649638616667,-994.9697034652345
-113.24740280175114,4456.38277635281
-113.24830921733563,15232.96034943033
-113.2492156329201,0.0
