delta,y
-62.150037058036744,0.0
-62.150943473621226,-230926.49400001997
-62.15184988920569,-190670.77302556625
-62.152756304790174,-1810.4174501588568
-62.153662720374655,8440.381936355028
-62.15456913595912,0.0
-62.1554755515436,207621.10620567668
-62.156381967128084,477560.89306787914
-62.15728838271255,388631.66075976053
-62.15819479829703,94435.00037496071
-62.15910121388151,0.0
-62.160007629465994,-45652.756722962484
-62.16091404505046,-296284.7728710184
-62.16182046063494,-522749.1982986806
-62.16272687621942,-339652.267426515
-62.16363329180389,0.0
-62.16453970738837,172989.44498649798
-62.16544612297285,35860.467820417136
-62.16635253855732,-45666.64495275635
-62.1672589541418,-169099.0325912526
-62.16816536972628,-568677.0277796248
-62.16907178531076,-876508.6661559893
-62.16997820089523,-572250.8796847658
-62.17088461647971,144435.41478373297
-62.17179103206419,752756.7171780393
-62.17269744764866,1317000.5569327902
-62.17360386323314,2157899.527543891
-62.17451027881762,3042198.301958451
-62.17541669440209,3611696.446949371
-62.17632310998657,4203113.872349287
-62.17722952557105,5282761.845861954
-62.17813594115553,6466018.55906527
-62.17904235674,7071125.90026649
-62.17994877232448,7229585.08666198
-62.18085518790896,7444568.17993263
-62.18176160349343,7501510.614763457
-62.18266801907791,6907167.733445549
-62.18357443466239,5996065.368232198
-62.18448085024687,5484254.4418996265
-62.18538726583134,5311980.03274005
-62.18629368141582,5032927.540002207
-62.1872000970003,4918229.336986543
-62.18810651258477,5506923.972748157
-62.18901292816925,6480512.422436548
-62.18991934375373,7171295.346554432
-62.190825759338196,7757687.348816888
-62.19173217492268,8755293.553639434
-62.19263859050716,9813799.035051666
-62.19354500609164,10311028.175152313
-62.194451421676106,10659458.285695642
-62.19535783726059,11677604.736323886
-62.19626425284507,13138532.310030937
-62.197170668429536,14317236.276518432
-62.19807708401402,15472948.43814012
-62.1989834995985,17343410.619621426
-62.199889915182965,19679505.431499995
-62.200796330767446,21790836.136714756
-62.20170274635193,24040549.302204672
-62.20260916193641,27243432.793439444
-62.203515577520875,31068532.917608276
-62.204421993105356,34556828.78185796
-62.20532840868984,37604303.34805107
-62.206234824274304,40337203.83433539
-62.207141239858785,41808343.73234091
-62.208047655443266,41199420.17229411
-62.20895407102773,39643090.634525806
-62.209860486612214,38922716.73989366
-62.210766902196696,39052227.20504892
-62.21167331778118,39091861.87174594
-62.212579733365644,39459863.2999454
-62.213486148950125,41160541.252860494
-62.214392564534606,43569757.74484246
-62.21529898011907,45482113.36156836
-62.216205395703554,47627376.51676849
-62.217111811288035,51596796.449385196
-62.2180182268725,57033727.62491636
-62.21892464245698,62546836.11159978
-62.219831058041464,68544428.83495766
-62.220737473625945,76307609.37421618
-62.22164388921041,85228344.4912486
-62.22255030479489,94093173.59827316
-62.223456720379374,104045701.27826265
-62.22436313596384,116878830.91097735
-62.22526955154832,131644245.84033674
-62.226175967132804,146826485.90771717
-62.22708238271727,164544665.31364742
-62.22798879830175,188278853.9710159
-62.22889521388623,218007454.97315186
-62.229801629470714,252694231.98518172
-62.23070804505518,295995298.88957673
-62.23161446063966,353755423.1680616
-62.23252087622414,427994766.20999897
-62.23342729180861,520832476.9303315
-62.23433370739309,642721318.028095
-62.23524012297757,808598236.7546351
-62.23614653856204,1028714965.9490533
-62.23705295414652,1313396156.1172476
-62.237959369731,1677559772.5122054
-62.23886578531548,2110246517.392059
-62.23977220089995,2527214851.8906326
-62.24067861648443,2782197274.975678
-62.24158503206891,2762839315.4796333
-62.24249144765338,2483160788.5012126
-62.24339786323786,2069492861.7257135
-62.24430427882234,1657569497.6941097
-62.24521069440681,1313861651.6807227
-62.24611710999129,1042605894.2700249
-62.24702352557577,831404519.1573441
-62.24792994116025,671090137.6562726
-62.24883635674472,550102889.5872805
-62.2497427723292,454966619.6906921
-62.25064918791368,378703603.52601314
-62.25155560349815,319771026.3845364
-62.25246201908263,274232104.55835086
-62.25336843466711,236094050.32005346
-62.254274850251576,203336969.98833385
-62.25518126583606,177112459.9154848
-62.25608768142054,156305625.27813953
-62.25699409700502,138073582.37854055
-62.25790051258949,122235097.83446893
-62.25880692817397,110273953.42382142
-62.25971334375845,101156109.46820839
-62.260619759342916,92359720.01256433
-62.2615261749274,83929631.55581996
-62.26243259051188,77611086.07629235
-62.263339006096345,72942393.62308638
