delta,y
-62.77999588924817,0.0
-62.78090230483264,425992.0179988211
-62.78180872041712,205379.59074934432
-62.7827151360016,-184115.56110477308
-62.783621551586066,-114927.67167211045
-62.78452796717055,0.0
-62.78543438275503,-464743.70902936906
-62.78634079833951,-790683.4832599461
-62.787247213923976,-394311.38998424634
-62.78815362950846,104233.97975058109
-62.78906004509294,0.0
-62.789966460677405,-379445.19335941086
-62.790872876261886,-157644.188114536
-62.79177929184637,182080.1196347857
-62.792685707430834,43853.5827706703
-62.793592123015316,0.0
-62.7944985385998,809787.2662119148
-62.79540495418428,1636462.9148319452
-62.796311369768745,1735174.4006953049
-62.797217785353226,1734605.5121780778
-62.79812420093771,2412854.2641174626
-62.799030616522174,3159569.9325522864
-62.799937032106655,3142445.461868521
-62.800843447691136,2883342.005862328
-62.8017498632756,3157337.720768356
-62.802656278860084,3456008.3835935206
-62.803562694444565,3088141.344535067
-62.804469110029046,2655216.9042091426
-62.80537552561351,2863371.9668583805
-62.806281941197994,3055462.319936447
-62.807188356782476,2530942.862545567
-62.80809477236694,2102491.051323229
-62.809001187951424,2689033.97250919
-62.809907603535905,3617660.386037349
-62.81081401912037,4014509.3348793965
-62.81172043470485,4563457.723407601
-62.812626850289334,6098943.3222802915
-62.813533265873815,7783715.811615499
-62.81443968145828,8541690.584808672
-62.81534609704276,8976155.04008475
-62.816252512627244,9985964.265878223
-62.81715892821171,10860181.866294933
-62.81806534379619,10709349.874411013
-62.81897175938067,10392864.942644153
-62.819878174965154,11007228.256769048
-62.82078459054962,11868192.795950325
-62.8216910061341,12018566.08210328
-62.822597421718584,12229118.6842267
-62.82350383730305,13390711.96426834
-62.82441025288753,14522898.603855334
-62.82531666847201,14642851.120354485
-62.82622308405648,15003540.54868758
-62.82712949964096,17115638.210982993
-62.82803591522544,20161627.60502275
-62.82894233080992,22783306.287341036
-62.82984874639439,25729708.79481113
-62.83075516197887,30158432.534058657
-62.83166157756335,34973998.98601521
-62.83256799314782,38461458.88538529
-62.8334744087323,40899332.191940755
-62.83438082431678,43045788.33686976
-62.83528723990125,43998823.17427059
-62.83619365548573,43283608.51662052
-62.83710007107021,42974528.434562035
-62.83800648665469,44822320.26486061
-62.83891290223916,47399268.28413203
-62.83981931782364,49028941.27995037
-62.84072573340812,51095649.3314445
-62.84163214899259,55213230.05674324
-62.84253856457707,59773440.53499481
-62.84344498016155,62917372.70124293
-62.84435139574602,66219310.135050274
-62.8452578113305,71589365.11277014
-62.84616422691498,77455018.15765896
-62.84707064249946,82228441.2456211
-62.84797705808393,88470447.57730418
-62.84888347366841,98975849.27036518
-62.84978988925289,111878818.14702289
-62.850696304837356,124546066.3992142
-62.85160272042184,138875332.62587616
-62.85250913600632,157401192.99910572
-62.853415551590786,178015068.4405306
-62.85432196717527,198617451.71701983
-62.85522838275975,222964990.07618716
-62.85613479834423,255314462.4537848
-62.857041213928696,293897092.82480806
-62.85794762951318,337252758.1876959
-62.85885404509766,391918354.5179358
-62.859760460682125,465448386.30364853
-62.860666876266606,558420871.2003089
-62.86157329185109,674263909.0126842
-62.862479707435554,829874749.2068056
-62.863386123020035,1043048552.6503422
-62.864292538604516,1317117558.6328545
-62.865198954189,1652451772.8406672
-62.866105369773464,2054339155.8424263
-62.867011785357946,2489492181.3736258
-62.86791820094243,2834904420.123223
-62.868824616526894,2923219497.448905
-62.869731032111375,2681011884.581198
-62.870637447695856,2209636311.847628
-62.87154386328032,1703476645.121203
-62.872450278864804,1297139268.717335
-62.873356694449285,1007472956.208023
-62.874263110033766,795586572.8899908
-62.87516952561823,635523549.6408818
-62.876075941202714,517744357.28524697
-62.876982356787195,428417078.09939194
-62.87788877237166,353856594.4375528
-62.87879518795614,292620947.14628345
-62.879701603540624,247218636.48151478
