delta,y
-62.150037058036744,0.0
-62.150943473621226,1086.5126984948292
-62.15184988920569,-345133.29910784354
-62.152756304790174,-745843.5645837537
-62.153662720374655,-530097.6366524072
-62.15456913595912,0.0
-62.1554755515436,-111813.40597140323
-62.156381967128084,-492679.10989956
-62.15728838271255,-406207.12241511233
-62.15819479829703,-22438.443590440787
-62.15910121388151,0.0
-62.160007629465994,-363898.95695246756
-62.16091404505046,-115024.31516161561
-62.16182046063494,401890.73277010024
-62.16272687621942,347910.81844224036
-62.16363329180389,0.0
-62.16453970738837,706938.3133841194
-62.16544612297285,1770297.7139633512
-62.16635253855732,2284863.0478034196
-62.1672589541418,2383158.914557157
-62.16816536972628,2886307.5260096435
-62.16907178531076,3646686.6801880356
-62.16997820089523,3899388.5921041733
-62.17088461647971,3847172.0541520985
-62.17179103206419,4207118.309376232
-62.17269744764866,4627909.671398442
-62.17360386323314,4301332.772123329
-62.17451027881762,3686855.7163452012
-62.17541669440209,3839883.438035122
-62.17632310998657,4515196.340522418
-62.17722952557105,4784062.768066509
-62.17813594115553,4997087.456361273
-62.17904235674,6163039.649405477
-62.17994877232448,7881063.187244103
-62.18085518790896,8927350.746287804
-62.18176160349343,9419811.692012593
-62.18266801907791,10334126.893913452
-62.18357443466239,11384744.095904067
-62.18448085024687,11556471.12066893
-62.18538726583134,11256628.54803677
-62.18629368141582,11718072.546262102
-62.1872000970003,12735552.893228246
-62.18810651258477,13226852.49727697
-62.18901292816925,13488438.586146671
-62.18991934375373,14552515.176764786
-62.190825759338196,15908822.89948951
-62.19173217492268,16371742.033963718
-62.19263859050716,16652057.115680564
-62.19354500609164,18473100.980879053
-62.194451421676106,21664579.910871714
-62.19535783726059,24773393.071130224
-62.19626425284507,27961606.723799422
-62.197170668429536,32496891.694511343
-62.19807708401402,37909812.67943039
-62.1989834995985,42499683.25450347
-62.199889915182965,46090001.31023441
-62.200796330767446,49440396.70771754
-62.20170274635193,51749411.687976636
-62.20260916193641,51911035.504663914
-62.203515577520875,51445951.530006245
-62.204421993105356,52818993.025743596
-62.20532840868984,55630775.449973784
-62.206234824274304,57920903.001570985
-62.207141239858785,60223567.55059902
-62.208047655443266,64473190.95922584
-62.20895407102773,69910265.83386181
-62.209860486612214,74300523.66180849
-62.210766902196696,78305857.15605557
-62.21167331778118,84229845.34978916
-62.212579733365644,91446622.35118173
-62.213486148950125,97894713.8811972
-62.214392564534606,105085168.03237523
-62.21529898011907,116372292.804928
-62.216205395703554,131178171.30512285
-62.217111811288035,146477669.23151913
-62.2180182268725,162961255.97465807
-62.21892464245698,183686185.94776055
-62.219831058041464,207842330.3579341
-62.220737473625945,232689628.2607669
-62.22164388921041,260574752.6727234
-62.22255030479489,296629138.5143385
-62.223456720379374,340879293.1325001
-62.22436313596384,391114396.6724109
-62.22526955154832,452187422.59300625
-62.226175967132804,533027366.8128786
-62.22708238271727,636657288.336019
-62.22798879830175,765291451.2498088
-62.22889521388623,933578604.235339
-62.229801629470714,1162091610.0153396
-62.23070804505518,1458680354.7496092
-62.23161446063966,1822138889.617835
-62.23252087622414,2255302967.679933
-62.23342729180861,2734483551.161597
-62.23433370739309,3151099374.5724673
-62.23524012297757,3328479950.9857264
-62.23614653856204,3151021500.7486196
-62.23705295414652,2679505895.222785
-62.237959369731,2109992098.9951875
-62.23886578531548,1616724582.4494052
-62.23977220089995,1252944471.0703075
-62.24067861648443,987705805.9830707
-62.24158503206891,787034710.6114024
-62.24249144765338,637414875.6396271
-62.24339786323786,525577956.4121344
-62.24430427882234,434938688.6853395
-62.24521069440681,359515877.4122533
-62.24611710999129,301632163.07306015
-62.24702352557577,257735088.74345317
-62.24792994116025,219469978.08087286
-62.24883635674472,185302928.48800877
-62.2497427723292,159256196.788786
-62.25064918791368,140467016.24393585
-62.25155560349815,123827717.66218816
-62.25246201908263,108757379.96983664
-62.25336843466711,98406557.02255537
-62.254274850251576,91754135.18041438
-62.25518126583606,84325415.0043039
-62.25608768142054,75479536.18308556
-62.25699409700502,68103588.39738223
-62.25790051258949,62296739.50391329
-62.25880692817397,55648912.80949338
-62.25971334375845,48677396.54647781
-62.260619759342916,44119848.00307896
-62.2615261749274,41660740.997995675
-62.26243259051188,38602461.99722746
-62.263339006096345,34920008.87965064
-62.264245421680826,32785739.13404081
-62.26515183726531,31943734.22538655
-62.26605825284979,30200852.28843768
-62.266964668434255,27754473.90999814
-62.267871084018736,26648777.627568223
-62.26877749960322,26597208.907929942
-62.269683915187684,25481729.815700244
-62.270590330772166,23417102.829399712
-62.27149674635665,22417994.750790033
-62.272403161941114,22555989.337329887
-62.273309577525595,22135961.23376679
-62.274215993110076,21192080.112485625
-62.27512240869456,21262964.08112316
-62.276028824279024,22091045.809674844
-62.276935239863505,21893073.518899374
-62.277841655447986,20602032.462050337
-62.27874807103245,19771079.74389218
-62.279654486616934,19636861.429516565
-62.280560902201415,19207142.666949175
-62.28146731778588,18831348.139223356
-62.28237373337036,19807305.07255201
-62.283280148954844,21794892.109370556
-62.284186564539326,23288957.63445338
-62.28509298012379,24179573.97508505
-62.285999395708274,25218042.496888444
-62.286905811292755,25550226.370313548
-62.28781222687722,23602795.478531856
-62.2887186424617,20056620.898445323
-62.289625058046184,17240912.198131885
-62.29053147363065,15821482.705145832
-62.29143788921513,14590474.669065941
-62.29234430479961,13190492.88703835
-62.293250720384094,12457074.494606765
-62.29415713596856,12241321.068991574
-62.29506355155304,11400810.633250954
