delta,y
-62.77999588924817,0.0
-62.78090230483264,-173196.8727011662
-62.78180872041712,-129527.66689048707
-62.7827151360016,155489.6146767959
-62.783621551586066,223806.26632526144
-62.78452796717055,0.0
-62.78543438275503,-274170.6528936364
-62.78634079833951,-178962.62254650705
-62.787247213923976,-103792.2293953728
-62.78815362950846,-171370.6609040387
-62.78906004509294,0.0
-62.789966460677405,179100.03502783552
-62.790872876261886,217915.25539513864
-62.79177929184637,-16824.33787825145
-62.792685707430834,-121003.1009590365
-62.793592123015316,0.0
-62.7944985385998,292682.80749943294
-62.79540495418428,267046.22566031106
-62.796311369768745,362981.5081613958
-62.797217785353226,706299.150286708
-62.79812420093771,890868.3541009557
-62.799030616522174,843134.4646747764
-62.799937032106655,1017976.0430246815
-62.800843447691136,1511205.7485033367
-62.8017498632756,1881134.2761948276
-62.802656278860084,2069727.9661205858
-62.803562694444565,2565268.102915261
-62.804469110029046,3422344.7895917874
-62.80537552561351,4078272.934834918
-62.806281941197994,4381249.4337872565
-62.807188356782476,4833176.40636573
-62.80809477236694,5584690.419249626
-62.809001187951424,6190485.024451606
-62.809907603535905,6589953.727515761
-62.81081401912037,7289568.40417972
-62.81172043470485,8328259.255304387
-62.812626850289334,9133540.000823453
-62.813533265873815,9665314.035908394
-62.81443968145828,10601222.400806295
-62.81534609704276,12096824.381425556
-62.816252512627244,13465253.557676706
-62.81715892821171,14374722.914485572
-62.81806534379619,15238693.284239119
-62.81897175938067,16138080.584337026
-62.819878174965154,16538144.013366513
-62.82078459054962,16406526.592592122
-62.8216910061341,16442972.857368276
-62.822597421718584,16865332.81484692
-62.82350383730305,17122604.893046856
-62.82441025288753,17090562.851524726
-62.82531666847201,17327469.39031373
-62.82622308405648,17859064.76288318
-62.82712949964096,17983702.159356147
-62.82803591522544,17585945.7577313
-62.82894233080992,17352478.896137346
-62.82984874639439,17412959.97026822
-62.83075516197887,17132584.595769458
-62.83166157756335,16533738.880699709
-62.83256799314782,16487393.982194327
-62.8334744087323,17182846.452150866
-62.83438082431678,17881622.7754198
-62.83528723990125,18486482.7948906
-62.83619365548573,19776819.556816578
-62.83710007107021,21734420.668923832
-62.83800648665469,23281379.658135667
-62.83891290223916,24115653.00872939
-62.83981931782364,25177648.07546477
-62.84072573340812,26882847.87452974
-62.84163214899259,28592239.201162297
-62.84253856457707,30264202.819233686
-62.84344498016155,32838424.4894514
-62.84435139574602,36466395.27802731
-62.8452578113305,40149402.46870466
-62.84616422691498,43647023.09609257
-62.84707064249946,47930333.87402924
-62.84797705808393,53271295.60711582
-62.84888347366841,58817826.13365939
-62.84978988925289,64574850.119646706
-62.850696304837356,71764542.22119345
-62.85160272042184,80565310.66250545
-62.85250913600632,89398291.21953867
-62.853415551590786,96943883.16477063
-62.85432196717527,102906726.56970589
-62.85522838275975,106596313.10759506
-62.85613479834423,107246410.99808937
-62.857041213928696,106253382.4440669
-62.85794762951318,106568439.2032964
-62.85885404509766,109240571.15508965
-62.859760460682125,112964674.16836984
-62.860666876266606,117296901.8952821
-62.86157329185109,123348993.77580884
-62.862479707435554,130887058.65013725
-62.863386123020035,138130487.3945436
-62.864292538604516,145284645.31124425
-62.865198954189,154945308.60283798
-62.866105369773464,168087869.37549812
-62.867011785357946,183043348.5139616
-62.86791820094243,199244290.07863325
-62.868824616526894,218232840.05091712
-62.869731032111375,240094890.5287727
-62.870637447695856,263055248.80595836
-62.87154386328032,287706499.9824704
-62.872450278864804,317268293.59726715
-62.873356694449285,352556613.61241055
